Board_ID, Scramble_Number, Algorithm, Heuristic, Moves, Nodes_Expanded, Computation_Time(us)
62,10,RBFS,MD + Linear Conflict Correction,2,3,4
63,10,RBFS,Inversion Distance,2,3,10
64,10,RBFS,Manhattan Distance,4,5,9
65,10,RBFS,MD + Linear Conflict Correction,4,5,9
66,10,RBFS,Inversion Distance,8,9,31
67,10,RBFS,Manhattan Distance,2,3,5
68,10,RBFS,MD + Linear Conflict Correction,10,12,31
69,10,RBFS,Inversion Distance,10,12,45
70,10,RBFS,Manhattan Distance,2,3,4
71,10,RBFS,MD + Linear Conflict Correction,4,8,16
72,10,RBFS,Inversion Distance,8,9,33
73,10,RBFS,Manhattan Distance,6,7,13
74,10,RBFS,MD + Linear Conflict Correction,4,5,9
75,10,RBFS,Inversion Distance,4,5,15
76,10,RBFS,Manhattan Distance,6,7,11
77,10,RBFS,MD + Linear Conflict Correction,8,9,24
78,10,RBFS,Inversion Distance,6,7,25
79,10,RBFS,Manhattan Distance,4,5,18
80,10,RBFS,MD + Linear Conflict Correction,8,9,21
81,10,RBFS,Inversion Distance,8,9,34
82,10,RBFS,Manhattan Distance,4,5,10
83,10,RBFS,MD + Linear Conflict Correction,0,1,1
84,10,RBFS,Inversion Distance,4,5,18
85,10,RBFS,Manhattan Distance,6,7,11
86,10,RBFS,MD + Linear Conflict Correction,6,8,14
87,10,RBFS,Inversion Distance,6,7,25
88,10,RBFS,Manhattan Distance,4,5,9
89,10,RBFS,MD + Linear Conflict Correction,0,1,1
90,10,RBFS,Inversion Distance,2,3,10
91,10,RBFS,Manhattan Distance,4,5,11
92,10,RBFS,MD + Linear Conflict Correction,6,7,13
93,10,RBFS,Inversion Distance,4,5,17
94,10,RBFS,Manhattan Distance,4,5,7
95,10,RBFS,MD + Linear Conflict Correction,4,8,16
96,10,RBFS,Inversion Distance,4,5,16
97,10,RBFS,Manhattan Distance,4,5,9
98,10,RBFS,MD + Linear Conflict Correction,2,3,4
99,10,RBFS,Inversion Distance,0,1,1
100,10,RBFS,Manhattan Distance,4,5,5
101,10,RBFS,MD + Linear Conflict Correction,2,3,4
102,10,RBFS,Inversion Distance,6,7,22
103,10,RBFS,Manhattan Distance,2,3,4
104,10,RBFS,MD + Linear Conflict Correction,6,7,10
105,10,RBFS,Inversion Distance,2,3,9
106,10,RBFS,Manhattan Distance,4,5,8
107,10,RBFS,MD + Linear Conflict Correction,2,3,6
108,10,RBFS,Inversion Distance,4,5,18
109,10,RBFS,Manhattan Distance,6,7,9
110,10,RBFS,MD + Linear Conflict Correction,2,3,3
111,10,RBFS,Inversion Distance,4,5,17
112,10,RBFS,Manhattan Distance,0,1,1
113,10,RBFS,MD + Linear Conflict Correction,4,5,8
114,10,RBFS,Inversion Distance,8,9,27
115,10,RBFS,Manhattan Distance,8,9,12
116,10,RBFS,MD + Linear Conflict Correction,4,5,8
117,10,RBFS,Inversion Distance,4,5,16
118,10,RBFS,Manhattan Distance,8,9,11
119,10,RBFS,MD + Linear Conflict Correction,6,7,9
120,10,RBFS,Inversion Distance,2,3,8
121,10,RBFS,Manhattan Distance,4,5,8
122,10,RBFS,MD + Linear Conflict Correction,8,25,39
123,10,RBFS,Inversion Distance,4,5,15
124,10,RBFS,Manhattan Distance,2,3,3
125,10,RBFS,MD + Linear Conflict Correction,8,9,14
126,10,RBFS,Inversion Distance,6,7,20
127,10,RBFS,Manhattan Distance,4,5,7
128,10,RBFS,MD + Linear Conflict Correction,2,3,4
129,10,RBFS,Inversion Distance,2,3,9
130,10,RBFS,Manhattan Distance,2,3,3
131,10,RBFS,MD + Linear Conflict Correction,8,11,14
132,10,RBFS,Inversion Distance,8,9,30
133,10,RBFS,Manhattan Distance,6,7,9
134,10,RBFS,MD + Linear Conflict Correction,2,3,4
135,10,RBFS,Inversion Distance,4,5,26
136,10,RBFS,Manhattan Distance,2,3,3
137,10,RBFS,MD + Linear Conflict Correction,8,9,12
138,10,RBFS,Inversion Distance,6,7,24
139,10,RBFS,Manhattan Distance,2,3,2
140,10,RBFS,MD + Linear Conflict Correction,2,3,3
141,10,RBFS,Inversion Distance,2,3,8
142,10,RBFS,Manhattan Distance,4,5,6
143,10,RBFS,MD + Linear Conflict Correction,6,7,10
144,10,RBFS,Inversion Distance,4,5,15
145,10,RBFS,Manhattan Distance,4,5,6
146,10,RBFS,MD + Linear Conflict Correction,8,9,11
147,10,RBFS,Inversion Distance,0,1,1
148,10,RBFS,Manhattan Distance,8,9,10
149,10,RBFS,MD + Linear Conflict Correction,6,7,9
150,10,RBFS,Inversion Distance,4,5,15
151,10,RBFS,Manhattan Distance,6,7,9
152,10,RBFS,MD + Linear Conflict Correction,8,9,12
153,10,RBFS,Inversion Distance,10,11,91
154,10,RBFS,Manhattan Distance,10,11,16
155,10,RBFS,MD + Linear Conflict Correction,8,13,18
156,10,RBFS,Inversion Distance,8,9,26
157,10,RBFS,Manhattan Distance,6,7,8
158,10,RBFS,MD + Linear Conflict Correction,2,3,4
159,10,RBFS,Inversion Distance,6,7,22
160,10,RBFS,Manhattan Distance,8,9,11
161,10,RBFS,MD + Linear Conflict Correction,6,7,9
162,10,RBFS,Inversion Distance,4,5,15
163,10,RBFS,Manhattan Distance,4,5,7
164,10,RBFS,MD + Linear Conflict Correction,6,7,9
165,10,RBFS,Inversion Distance,4,5,15
166,10,RBFS,Manhattan Distance,4,5,6
167,10,RBFS,MD + Linear Conflict Correction,4,5,6
168,10,RBFS,Inversion Distance,4,5,1183
169,10,RBFS,Manhattan Distance,8,9,15
170,10,RBFS,MD + Linear Conflict Correction,0,1,1
171,10,RBFS,Inversion Distance,0,1,1
172,10,RBFS,Manhattan Distance,4,5,5
173,10,RBFS,MD + Linear Conflict Correction,4,5,7
174,10,RBFS,Inversion Distance,4,5,12
175,10,RBFS,Manhattan Distance,4,5,6
176,10,RBFS,MD + Linear Conflict Correction,8,9,12
177,10,RBFS,Inversion Distance,4,5,15
178,10,RBFS,Manhattan Distance,10,15,21
179,10,RBFS,MD + Linear Conflict Correction,0,1,1
180,10,RBFS,Inversion Distance,0,1,1
181,10,RBFS,Manhattan Distance,4,5,8
182,10,RBFS,MD + Linear Conflict Correction,4,5,5
183,10,RBFS,Inversion Distance,2,3,8
184,10,RBFS,Manhattan Distance,4,5,5
185,10,RBFS,MD + Linear Conflict Correction,2,3,3
186,10,RBFS,Inversion Distance,4,5,16
187,10,RBFS,Manhattan Distance,4,5,5
188,10,RBFS,MD + Linear Conflict Correction,10,13,17
189,10,RBFS,Inversion Distance,4,5,14
190,10,RBFS,Manhattan Distance,4,5,6
191,10,RBFS,MD + Linear Conflict Correction,4,7,10
192,10,RBFS,Inversion Distance,6,7,23
193,10,RBFS,Manhattan Distance,6,7,8
194,10,RBFS,MD + Linear Conflict Correction,4,5,6
195,10,RBFS,Inversion Distance,6,7,22
196,10,RBFS,Manhattan Distance,0,1,1
197,10,RBFS,MD + Linear Conflict Correction,8,9,11
198,10,RBFS,Inversion Distance,4,5,12
199,10,RBFS,Manhattan Distance,8,9,12
200,10,RBFS,MD + Linear Conflict Correction,8,14,79
201,10,RBFS,Inversion Distance,2,3,8
202,10,RBFS,Manhattan Distance,6,7,8
203,10,RBFS,MD + Linear Conflict Correction,10,20,27
204,10,RBFS,Inversion Distance,6,7,23
205,10,RBFS,Manhattan Distance,4,5,5
206,10,RBFS,MD + Linear Conflict Correction,4,5,7
207,10,RBFS,Inversion Distance,4,5,16
208,10,RBFS,Manhattan Distance,6,7,8
209,10,RBFS,MD + Linear Conflict Correction,4,5,6
210,10,RBFS,Inversion Distance,6,7,22
211,10,RBFS,Manhattan Distance,2,3,4
212,10,RBFS,MD + Linear Conflict Correction,6,7,7
213,10,RBFS,Inversion Distance,0,1,1
214,10,RBFS,Manhattan Distance,4,5,5
215,10,RBFS,MD + Linear Conflict Correction,6,7,9
216,10,RBFS,Inversion Distance,6,7,21
217,10,RBFS,Manhattan Distance,2,3,3
218,10,RBFS,MD + Linear Conflict Correction,4,5,7
219,10,RBFS,Inversion Distance,2,3,9
220,10,RBFS,Manhattan Distance,6,7,9
221,10,RBFS,MD + Linear Conflict Correction,6,7,9
222,10,RBFS,Inversion Distance,8,9,24
223,10,RBFS,Manhattan Distance,2,3,2
224,10,RBFS,MD + Linear Conflict Correction,6,9,11
225,10,RBFS,Inversion Distance,8,9,28
226,10,RBFS,Manhattan Distance,4,5,6
227,10,RBFS,MD + Linear Conflict Correction,6,8,10
228,10,RBFS,Inversion Distance,6,7,21
229,10,RBFS,Manhattan Distance,6,7,8
230,10,RBFS,MD + Linear Conflict Correction,6,9,11
231,10,RBFS,Inversion Distance,6,7,17
232,10,RBFS,Manhattan Distance,10,15,19
233,10,RBFS,MD + Linear Conflict Correction,8,13,17
234,10,RBFS,Inversion Distance,4,5,16
235,10,RBFS,Manhattan Distance,10,20,25
236,10,RBFS,MD + Linear Conflict Correction,8,13,17
237,10,RBFS,Inversion Distance,0,1,1
238,10,RBFS,Manhattan Distance,4,5,5
239,10,RBFS,MD + Linear Conflict Correction,2,3,3
240,10,RBFS,Inversion Distance,6,7,21
241,10,RBFS,Manhattan Distance,6,7,9
242,10,RBFS,MD + Linear Conflict Correction,2,3,3
243,10,RBFS,Inversion Distance,6,7,24
244,10,RBFS,Manhattan Distance,0,1,1
245,10,RBFS,MD + Linear Conflict Correction,4,7,9
246,10,RBFS,Inversion Distance,4,5,14
247,10,RBFS,Manhattan Distance,0,1,1
248,10,RBFS,MD + Linear Conflict Correction,0,1,1
249,10,RBFS,Inversion Distance,10,12,37
250,10,RBFS,Manhattan Distance,4,5,6
251,10,RBFS,MD + Linear Conflict Correction,4,5,6
252,10,RBFS,Inversion Distance,4,5,16
253,10,RBFS,Manhattan Distance,6,7,9
254,10,RBFS,MD + Linear Conflict Correction,2,3,3
255,10,RBFS,Inversion Distance,2,3,9
256,10,RBFS,Manhattan Distance,4,5,5
257,10,RBFS,MD + Linear Conflict Correction,8,9,12
258,10,RBFS,Inversion Distance,4,5,15
259,10,RBFS,Manhattan Distance,6,7,8
260,10,RBFS,MD + Linear Conflict Correction,8,13,19
261,10,RBFS,Inversion Distance,2,3,8
262,10,RBFS,Manhattan Distance,4,5,6
263,10,RBFS,MD + Linear Conflict Correction,4,7,9
264,10,RBFS,Inversion Distance,6,7,21
265,10,RBFS,Manhattan Distance,4,5,5
266,10,RBFS,MD + Linear Conflict Correction,2,3,3
267,10,RBFS,Inversion Distance,0,1,1
268,10,RBFS,Manhattan Distance,6,9,11
269,10,RBFS,MD + Linear Conflict Correction,6,7,8
270,10,RBFS,Inversion Distance,2,3,8
271,10,RBFS,Manhattan Distance,0,1,1
272,10,RBFS,MD + Linear Conflict Correction,6,9,11
273,10,RBFS,Inversion Distance,2,3,8
274,10,RBFS,Manhattan Distance,4,5,5
275,10,RBFS,MD + Linear Conflict Correction,6,9,15
276,10,RBFS,Inversion Distance,4,5,12
277,10,RBFS,Manhattan Distance,4,5,6
278,10,RBFS,MD + Linear Conflict Correction,4,8,11
279,10,RBFS,Inversion Distance,8,11,32
280,10,RBFS,Manhattan Distance,2,3,3
281,10,RBFS,MD + Linear Conflict Correction,4,5,5
282,10,RBFS,Inversion Distance,4,5,15
283,10,RBFS,Manhattan Distance,6,7,8
284,10,RBFS,MD + Linear Conflict Correction,6,7,8
285,10,RBFS,Inversion Distance,4,5,14
286,10,RBFS,Manhattan Distance,4,5,6
287,10,RBFS,MD + Linear Conflict Correction,2,3,3
288,10,RBFS,Inversion Distance,4,5,15
289,10,RBFS,Manhattan Distance,2,3,3
290,10,RBFS,MD + Linear Conflict Correction,8,9,11
291,10,RBFS,Inversion Distance,2,3,7
292,10,RBFS,Manhattan Distance,2,3,3
293,10,RBFS,MD + Linear Conflict Correction,2,3,3
294,10,RBFS,Inversion Distance,4,5,15
295,10,RBFS,Manhattan Distance,6,7,8
296,10,RBFS,MD + Linear Conflict Correction,4,5,5
297,10,RBFS,Inversion Distance,2,3,9
298,10,RBFS,Manhattan Distance,8,13,16
299,10,RBFS,MD + Linear Conflict Correction,2,3,3
300,10,RBFS,Inversion Distance,2,3,8
301,20,RBFS,Manhattan Distance,12,69,83
302,20,RBFS,MD + Linear Conflict Correction,4,8,11
303,20,RBFS,Inversion Distance,10,11,34
304,20,RBFS,Manhattan Distance,14,26,33
305,20,RBFS,MD + Linear Conflict Correction,8,9,12
306,20,RBFS,Inversion Distance,14,71,223
307,20,RBFS,Manhattan Distance,14,35,42
308,20,RBFS,MD + Linear Conflict Correction,10,11,15
309,20,RBFS,Inversion Distance,4,5,15
310,20,RBFS,Manhattan Distance,12,25,30
311,20,RBFS,MD + Linear Conflict Correction,4,5,6
312,20,RBFS,Inversion Distance,6,7,23
313,20,RBFS,Manhattan Distance,2,3,2
314,20,RBFS,MD + Linear Conflict Correction,4,5,7
315,20,RBFS,Inversion Distance,2,3,8
316,20,RBFS,Manhattan Distance,6,7,8
317,20,RBFS,MD + Linear Conflict Correction,6,7,8
318,20,RBFS,Inversion Distance,8,9,25
319,20,RBFS,Manhattan Distance,6,7,8
320,20,RBFS,MD + Linear Conflict Correction,8,11,14
321,20,RBFS,Inversion Distance,2,3,9
322,20,RBFS,Manhattan Distance,10,11,15
323,20,RBFS,MD + Linear Conflict Correction,10,20,26
324,20,RBFS,Inversion Distance,10,11,31
325,20,RBFS,Manhattan Distance,4,5,6
326,20,RBFS,MD + Linear Conflict Correction,10,11,15
327,20,RBFS,Inversion Distance,2,3,9
328,20,RBFS,Manhattan Distance,12,20,26
329,20,RBFS,MD + Linear Conflict Correction,8,20,27
330,20,RBFS,Inversion Distance,12,13,41
331,20,RBFS,Manhattan Distance,4,5,7
332,20,RBFS,MD + Linear Conflict Correction,12,119,139
333,20,RBFS,Inversion Distance,6,7,20
334,20,RBFS,Manhattan Distance,6,7,8
335,20,RBFS,MD + Linear Conflict Correction,10,18,23
336,20,RBFS,Inversion Distance,12,18,56
337,20,RBFS,Manhattan Distance,10,11,11
338,20,RBFS,MD + Linear Conflict Correction,6,7,8
339,20,RBFS,Inversion Distance,2,3,8
340,20,RBFS,Manhattan Distance,10,11,13
341,20,RBFS,MD + Linear Conflict Correction,6,10,12
342,20,RBFS,Inversion Distance,6,7,20
343,20,RBFS,Manhattan Distance,10,11,14
344,20,RBFS,MD + Linear Conflict Correction,10,11,14
345,20,RBFS,Inversion Distance,12,20,56
346,20,RBFS,Manhattan Distance,8,9,10
347,20,RBFS,MD + Linear Conflict Correction,6,7,9
348,20,RBFS,Inversion Distance,6,7,21
349,20,RBFS,Manhattan Distance,8,9,10
350,20,RBFS,MD + Linear Conflict Correction,12,14,20
351,20,RBFS,Inversion Distance,14,17,53
352,20,RBFS,Manhattan Distance,6,7,8
353,20,RBFS,MD + Linear Conflict Correction,8,9,12
354,20,RBFS,Inversion Distance,4,5,14
355,20,RBFS,Manhattan Distance,8,9,10
356,20,RBFS,MD + Linear Conflict Correction,2,3,3
357,20,RBFS,Inversion Distance,6,7,19
358,20,RBFS,Manhattan Distance,8,9,10
359,20,RBFS,MD + Linear Conflict Correction,4,5,5
360,20,RBFS,Inversion Distance,12,13,43
361,20,RBFS,Manhattan Distance,6,7,9
362,20,RBFS,MD + Linear Conflict Correction,2,3,3
363,20,RBFS,Inversion Distance,6,7,23
364,20,RBFS,Manhattan Distance,8,9,10
365,20,RBFS,MD + Linear Conflict Correction,8,9,11
366,20,RBFS,Inversion Distance,10,24,75
367,20,RBFS,Manhattan Distance,6,7,8
368,20,RBFS,MD + Linear Conflict Correction,14,15,18
369,20,RBFS,Inversion Distance,12,13,42
370,20,RBFS,Manhattan Distance,6,7,8
371,20,RBFS,MD + Linear Conflict Correction,8,9,11
372,20,RBFS,Inversion Distance,10,11,36
373,20,RBFS,Manhattan Distance,8,9,10
374,20,RBFS,MD + Linear Conflict Correction,12,26,33
375,20,RBFS,Inversion Distance,4,5,16
376,20,RBFS,Manhattan Distance,6,7,9
377,20,RBFS,MD + Linear Conflict Correction,8,13,17
378,20,RBFS,Inversion Distance,10,15,46
379,20,RBFS,Manhattan Distance,10,11,13
380,20,RBFS,MD + Linear Conflict Correction,10,16,21
381,20,RBFS,Inversion Distance,14,15,44
382,20,RBFS,Manhattan Distance,10,11,13
383,20,RBFS,MD + Linear Conflict Correction,8,9,11
384,20,RBFS,Inversion Distance,6,7,22
385,20,RBFS,Manhattan Distance,6,7,8
386,20,RBFS,MD + Linear Conflict Correction,10,11,15
387,20,RBFS,Inversion Distance,10,15,42
388,20,RBFS,Manhattan Distance,12,112,270
389,20,RBFS,MD + Linear Conflict Correction,4,7,9
390,20,RBFS,Inversion Distance,14,42,159
391,20,RBFS,Manhattan Distance,10,11,15
392,20,RBFS,MD + Linear Conflict Correction,10,11,14
393,20,RBFS,Inversion Distance,6,7,18
394,20,RBFS,Manhattan Distance,14,15,17
395,20,RBFS,MD + Linear Conflict Correction,12,18,21
396,20,RBFS,Inversion Distance,8,9,28
397,20,RBFS,Manhattan Distance,8,9,11
398,20,RBFS,MD + Linear Conflict Correction,6,12,16
399,20,RBFS,Inversion Distance,2,3,8
400,20,RBFS,Manhattan Distance,8,13,15
401,20,RBFS,MD + Linear Conflict Correction,4,5,6
402,20,RBFS,Inversion Distance,2,3,8
403,20,RBFS,Manhattan Distance,8,10,12
404,20,RBFS,MD + Linear Conflict Correction,12,32,40
405,20,RBFS,Inversion Distance,10,11,33
406,20,RBFS,Manhattan Distance,16,17,31
407,20,RBFS,MD + Linear Conflict Correction,8,14,18
408,20,RBFS,Inversion Distance,10,38,108
409,20,RBFS,Manhattan Distance,10,16,18
410,20,RBFS,MD + Linear Conflict Correction,12,13,15
411,20,RBFS,Inversion Distance,10,11,34
412,20,RBFS,Manhattan Distance,6,7,8
413,20,RBFS,MD + Linear Conflict Correction,10,11,15
414,20,RBFS,Inversion Distance,8,9,26
415,20,RBFS,Manhattan Distance,6,7,7
416,20,RBFS,MD + Linear Conflict Correction,8,10,12
417,20,RBFS,Inversion Distance,8,9,28
418,20,RBFS,Manhattan Distance,8,9,10
419,20,RBFS,MD + Linear Conflict Correction,8,9,10
420,20,RBFS,Inversion Distance,8,9,25
421,20,RBFS,Manhattan Distance,6,7,9
422,20,RBFS,MD + Linear Conflict Correction,10,27,34
423,20,RBFS,Inversion Distance,8,9,23
424,20,RBFS,Manhattan Distance,12,13,15
425,20,RBFS,MD + Linear Conflict Correction,8,12,16
426,20,RBFS,Inversion Distance,12,13,38
427,20,RBFS,Manhattan Distance,12,13,15
428,20,RBFS,MD + Linear Conflict Correction,6,13,18
429,20,RBFS,Inversion Distance,8,13,36
430,20,RBFS,Manhattan Distance,12,13,16
431,20,RBFS,MD + Linear Conflict Correction,10,11,14
432,20,RBFS,Inversion Distance,10,11,32
433,20,RBFS,Manhattan Distance,6,7,8
434,20,RBFS,MD + Linear Conflict Correction,2,3,3
435,20,RBFS,Inversion Distance,8,9,27
436,20,RBFS,Manhattan Distance,10,15,18
437,20,RBFS,MD + Linear Conflict Correction,4,5,6
438,20,RBFS,Inversion Distance,6,7,19
439,20,RBFS,Manhattan Distance,2,3,3
440,20,RBFS,MD + Linear Conflict Correction,6,7,9
441,20,RBFS,Inversion Distance,6,7,22
442,20,RBFS,Manhattan Distance,12,19,24
443,20,RBFS,MD + Linear Conflict Correction,12,20,26
444,20,RBFS,Inversion Distance,6,7,21
445,20,RBFS,Manhattan Distance,10,11,13
446,20,RBFS,MD + Linear Conflict Correction,2,3,3
447,20,RBFS,Inversion Distance,8,13,40
448,20,RBFS,Manhattan Distance,8,9,10
449,20,RBFS,MD + Linear Conflict Correction,16,63,78
450,20,RBFS,Inversion Distance,10,11,32
451,20,RBFS,Manhattan Distance,12,22,27
452,20,RBFS,MD + Linear Conflict Correction,16,17,22
453,20,RBFS,Inversion Distance,6,7,19
454,20,RBFS,Manhattan Distance,12,13,15
455,20,RBFS,MD + Linear Conflict Correction,4,5,5
456,20,RBFS,Inversion Distance,2,3,8
457,20,RBFS,Manhattan Distance,8,13,15
458,20,RBFS,MD + Linear Conflict Correction,8,9,11
459,20,RBFS,Inversion Distance,10,13,39
460,20,RBFS,Manhattan Distance,4,5,6
461,20,RBFS,MD + Linear Conflict Correction,8,9,12
462,20,RBFS,Inversion Distance,10,11,31
463,20,RBFS,Manhattan Distance,10,11,13
464,20,RBFS,MD + Linear Conflict Correction,4,5,5
465,20,RBFS,Inversion Distance,8,9,25
466,20,RBFS,Manhattan Distance,6,7,9
467,20,RBFS,MD + Linear Conflict Correction,6,7,9
468,20,RBFS,Inversion Distance,10,11,32
469,20,RBFS,Manhattan Distance,6,7,8
470,20,RBFS,MD + Linear Conflict Correction,8,18,23
471,20,RBFS,Inversion Distance,2,3,8
472,20,RBFS,Manhattan Distance,12,84,96
473,20,RBFS,MD + Linear Conflict Correction,10,26,33
474,20,RBFS,Inversion Distance,12,17,57
475,20,RBFS,Manhattan Distance,8,10,11
476,20,RBFS,MD + Linear Conflict Correction,8,16,22
477,20,RBFS,Inversion Distance,2,3,8
478,20,RBFS,Manhattan Distance,6,7,7
479,20,RBFS,MD + Linear Conflict Correction,6,13,17
480,20,RBFS,Inversion Distance,8,10,29
481,20,RBFS,Manhattan Distance,18,195,198
482,20,RBFS,MD + Linear Conflict Correction,4,9,11
483,20,RBFS,Inversion Distance,8,9,27
484,20,RBFS,Manhattan Distance,6,7,8
485,20,RBFS,MD + Linear Conflict Correction,10,29,39
486,20,RBFS,Inversion Distance,10,14,45
487,20,RBFS,Manhattan Distance,8,9,10
488,20,RBFS,MD + Linear Conflict Correction,6,7,8
489,20,RBFS,Inversion Distance,4,5,16
490,20,RBFS,Manhattan Distance,6,7,8
491,20,RBFS,MD + Linear Conflict Correction,10,11,15
492,20,RBFS,Inversion Distance,8,9,30
493,20,RBFS,Manhattan Distance,8,9,10
494,20,RBFS,MD + Linear Conflict Correction,8,9,12
495,20,RBFS,Inversion Distance,4,5,15
496,20,RBFS,Manhattan Distance,2,3,2
497,20,RBFS,MD + Linear Conflict Correction,6,12,16
498,20,RBFS,Inversion Distance,6,7,19
499,20,RBFS,Manhattan Distance,6,7,8
500,20,RBFS,MD + Linear Conflict Correction,4,5,6
501,20,RBFS,Inversion Distance,6,7,18
502,20,RBFS,Manhattan Distance,4,5,5
503,20,RBFS,MD + Linear Conflict Correction,12,22,28
504,20,RBFS,Inversion Distance,4,5,15
505,20,RBFS,Manhattan Distance,8,9,10
506,20,RBFS,MD + Linear Conflict Correction,8,9,11
507,20,RBFS,Inversion Distance,8,9,27
508,20,RBFS,Manhattan Distance,10,11,13
509,20,RBFS,MD + Linear Conflict Correction,10,11,15
510,20,RBFS,Inversion Distance,6,7,22
511,20,RBFS,Manhattan Distance,6,7,9
512,20,RBFS,MD + Linear Conflict Correction,0,1,2
513,20,RBFS,Inversion Distance,4,5,15
514,20,RBFS,Manhattan Distance,4,5,6
515,20,RBFS,MD + Linear Conflict Correction,8,9,12
516,20,RBFS,Inversion Distance,12,14,44
517,20,RBFS,Manhattan Distance,14,15,17
518,20,RBFS,MD + Linear Conflict Correction,14,17,21
519,20,RBFS,Inversion Distance,8,9,26
520,20,RBFS,Manhattan Distance,2,3,3
521,20,RBFS,MD + Linear Conflict Correction,16,32,43
522,20,RBFS,Inversion Distance,12,25,79
523,20,RBFS,Manhattan Distance,8,9,11
524,20,RBFS,MD + Linear Conflict Correction,10,11,15
525,20,RBFS,Inversion Distance,10,11,33
526,20,RBFS,Manhattan Distance,6,7,8
527,20,RBFS,MD + Linear Conflict Correction,10,21,28
528,20,RBFS,Inversion Distance,8,9,27
529,20,RBFS,Manhattan Distance,6,7,7
530,20,RBFS,MD + Linear Conflict Correction,12,18,23
531,20,RBFS,Inversion Distance,4,5,14
532,20,RBFS,Manhattan Distance,10,11,12
533,20,RBFS,MD + Linear Conflict Correction,8,9,11
534,20,RBFS,Inversion Distance,6,7,21
535,20,RBFS,Manhattan Distance,12,13,14
536,20,RBFS,MD + Linear Conflict Correction,4,5,6
537,20,RBFS,Inversion Distance,12,15,48
538,20,RBFS,Manhattan Distance,16,39,44
539,20,RBFS,MD + Linear Conflict Correction,10,23,30
540,20,RBFS,Inversion Distance,10,11,32
541,20,RBFS,Manhattan Distance,14,15,18
542,20,RBFS,MD + Linear Conflict Correction,8,27,33
543,20,RBFS,Inversion Distance,4,5,15
544,20,RBFS,Manhattan Distance,12,33,39
545,20,RBFS,MD + Linear Conflict Correction,12,13,17
546,20,RBFS,Inversion Distance,4,5,14
547,20,RBFS,Manhattan Distance,14,207,237
548,20,RBFS,MD + Linear Conflict Correction,10,11,14
