Board_ID, Scramble_Number, Algorithm, Heuristic, Moves, Nodes_Expanded, Computation_Time(us)
5316,20,RBFS,Inversion Distance,6,7,22
5317,20,RBFS,Manhattan Distance,8,9,10
5318,20,RBFS,MD + Linear Conflict Correction,16,22,27
5319,20,RBFS,Inversion Distance,6,7,22
5320,20,RBFS,Manhattan Distance,12,15,16
5321,20,RBFS,MD + Linear Conflict Correction,12,15,18
5322,20,RBFS,Inversion Distance,10,11,33
5323,20,RBFS,Manhattan Distance,8,9,10
5324,20,RBFS,MD + Linear Conflict Correction,6,7,9
5325,20,RBFS,Inversion Distance,4,5,15
5326,20,RBFS,Manhattan Distance,6,7,7
5327,20,RBFS,MD + Linear Conflict Correction,6,7,8
5328,20,RBFS,Inversion Distance,16,17,64
5329,20,RBFS,Manhattan Distance,4,5,5
5330,20,RBFS,MD + Linear Conflict Correction,4,5,6
5331,20,RBFS,Inversion Distance,8,11,31
5332,20,RBFS,Manhattan Distance,4,5,5
5333,20,RBFS,MD + Linear Conflict Correction,10,11,14
5334,20,RBFS,Inversion Distance,6,7,22
5335,20,RBFS,Manhattan Distance,6,7,7
5336,20,RBFS,MD + Linear Conflict Correction,8,9,11
5337,20,RBFS,Inversion Distance,8,9,46
5338,20,RBFS,Manhattan Distance,4,5,5
5339,20,RBFS,MD + Linear Conflict Correction,8,9,11
5340,20,RBFS,Inversion Distance,6,7,22
5341,20,RBFS,Manhattan Distance,14,38,43
5342,20,RBFS,MD + Linear Conflict Correction,8,9,11
5343,20,RBFS,Inversion Distance,8,9,26
5344,20,RBFS,Manhattan Distance,8,9,10
5345,20,RBFS,MD + Linear Conflict Correction,2,3,3
5346,20,RBFS,Inversion Distance,6,7,29
5347,20,RBFS,Manhattan Distance,4,5,5
5348,20,RBFS,MD + Linear Conflict Correction,6,7,8
5349,20,RBFS,Inversion Distance,10,11,37
5350,20,RBFS,Manhattan Distance,8,9,10
5351,20,RBFS,MD + Linear Conflict Correction,4,5,6
5352,20,RBFS,Inversion Distance,8,9,27
5353,20,RBFS,Manhattan Distance,4,5,5
5354,20,RBFS,MD + Linear Conflict Correction,8,9,12
5355,20,RBFS,Inversion Distance,10,11,30
5356,20,RBFS,Manhattan Distance,6,8,8
5357,20,RBFS,MD + Linear Conflict Correction,8,9,11
5358,20,RBFS,Inversion Distance,4,5,12
5359,20,RBFS,Manhattan Distance,6,7,7
5360,20,RBFS,MD + Linear Conflict Correction,12,16,21
5361,20,RBFS,Inversion Distance,4,5,13
5362,20,RBFS,Manhattan Distance,16,34,41
5363,20,RBFS,MD + Linear Conflict Correction,14,22,29
5364,20,RBFS,Inversion Distance,4,5,14
5365,20,RBFS,Manhattan Distance,8,9,10
5366,20,RBFS,MD + Linear Conflict Correction,6,7,8
5367,20,RBFS,Inversion Distance,4,5,15
5368,20,RBFS,Manhattan Distance,14,20,23
5369,20,RBFS,MD + Linear Conflict Correction,6,9,11
5370,20,RBFS,Inversion Distance,6,7,18
5371,20,RBFS,Manhattan Distance,8,9,10
5372,20,RBFS,MD + Linear Conflict Correction,10,32,40
5373,20,RBFS,Inversion Distance,8,9,28
5374,20,RBFS,Manhattan Distance,8,15,17
5375,20,RBFS,MD + Linear Conflict Correction,6,7,8
5376,20,RBFS,Inversion Distance,10,11,34
5377,20,RBFS,Manhattan Distance,6,7,7
5378,20,RBFS,MD + Linear Conflict Correction,10,24,30
5379,20,RBFS,Inversion Distance,2,3,8
5380,20,RBFS,Manhattan Distance,8,10,11
5381,20,RBFS,MD + Linear Conflict Correction,10,11,13
5382,20,RBFS,Inversion Distance,6,7,19
5383,20,RBFS,Manhattan Distance,2,3,3
5384,20,RBFS,MD + Linear Conflict Correction,8,11,14
5385,20,RBFS,Inversion Distance,10,11,35
5386,20,RBFS,Manhattan Distance,4,5,5
5387,20,RBFS,MD + Linear Conflict Correction,16,17,21
5388,20,RBFS,Inversion Distance,6,7,19
5389,20,RBFS,Manhattan Distance,4,5,5
5390,20,RBFS,MD + Linear Conflict Correction,14,16,22
5391,20,RBFS,Inversion Distance,6,7,16
5392,20,RBFS,Manhattan Distance,10,11,29
5393,20,RBFS,MD + Linear Conflict Correction,4,5,6
5394,20,RBFS,Inversion Distance,14,50,156
5395,20,RBFS,Manhattan Distance,10,11,13
5396,20,RBFS,MD + Linear Conflict Correction,6,10,12
5397,20,RBFS,Inversion Distance,10,15,46
5398,20,RBFS,Manhattan Distance,6,7,7
5399,20,RBFS,MD + Linear Conflict Correction,6,10,12
5400,20,RBFS,Inversion Distance,14,39,118
5401,20,RBFS,Manhattan Distance,10,13,16
5402,20,RBFS,MD + Linear Conflict Correction,4,5,6
5403,20,RBFS,Inversion Distance,8,9,26
5404,20,RBFS,Manhattan Distance,6,7,8
5405,20,RBFS,MD + Linear Conflict Correction,14,44,54
5406,20,RBFS,Inversion Distance,8,9,26
5407,20,RBFS,Manhattan Distance,6,7,16
5408,20,RBFS,MD + Linear Conflict Correction,10,17,41
5409,20,RBFS,Inversion Distance,10,18,62
5410,20,RBFS,Manhattan Distance,12,18,21
5411,20,RBFS,MD + Linear Conflict Correction,8,14,17
5412,20,RBFS,Inversion Distance,6,7,20
5413,20,RBFS,Manhattan Distance,14,24,26
5414,20,RBFS,MD + Linear Conflict Correction,12,13,16
5415,20,RBFS,Inversion Distance,6,7,22
5416,20,RBFS,Manhattan Distance,10,11,13
5417,20,RBFS,MD + Linear Conflict Correction,12,28,34
5418,20,RBFS,Inversion Distance,8,13,39
5419,20,RBFS,Manhattan Distance,4,5,5
5420,20,RBFS,MD + Linear Conflict Correction,6,12,15
5421,20,RBFS,Inversion Distance,10,11,31
5422,20,RBFS,Manhattan Distance,6,7,8
5423,20,RBFS,MD + Linear Conflict Correction,8,15,19
5424,20,RBFS,Inversion Distance,10,11,33
5425,20,RBFS,Manhattan Distance,10,20,22
5426,20,RBFS,MD + Linear Conflict Correction,4,7,8
5427,20,RBFS,Inversion Distance,10,11,29
5428,20,RBFS,Manhattan Distance,10,21,24
5429,20,RBFS,MD + Linear Conflict Correction,10,28,35
5430,20,RBFS,Inversion Distance,2,3,8
5431,20,RBFS,Manhattan Distance,8,9,11
5432,20,RBFS,MD + Linear Conflict Correction,4,5,6
5433,20,RBFS,Inversion Distance,4,5,25
5434,20,RBFS,Manhattan Distance,8,9,19
5435,20,RBFS,MD + Linear Conflict Correction,4,5,5
5436,20,RBFS,Inversion Distance,8,9,27
5437,20,RBFS,Manhattan Distance,10,13,14
5438,20,RBFS,MD + Linear Conflict Correction,10,17,21
5439,20,RBFS,Inversion Distance,12,14,41
5440,20,RBFS,Manhattan Distance,8,13,16
5441,20,RBFS,MD + Linear Conflict Correction,18,31,41
5442,20,RBFS,Inversion Distance,8,9,25
5443,20,RBFS,Manhattan Distance,6,7,7
5444,20,RBFS,MD + Linear Conflict Correction,12,13,16
5445,20,RBFS,Inversion Distance,6,7,20
5446,20,RBFS,Manhattan Distance,8,9,10
5447,20,RBFS,MD + Linear Conflict Correction,10,11,13
5448,20,RBFS,Inversion Distance,6,7,35
5449,20,RBFS,Manhattan Distance,8,9,12
5450,20,RBFS,MD + Linear Conflict Correction,12,18,25
5451,20,RBFS,Inversion Distance,14,15,49
5452,20,RBFS,Manhattan Distance,12,15,17
5453,20,RBFS,MD + Linear Conflict Correction,12,15,18
5454,20,RBFS,Inversion Distance,8,13,49
5455,20,RBFS,Manhattan Distance,2,3,2
5456,20,RBFS,MD + Linear Conflict Correction,10,14,17
5457,20,RBFS,Inversion Distance,14,103,372
5458,20,RBFS,Manhattan Distance,10,13,16
5459,20,RBFS,MD + Linear Conflict Correction,4,5,6
5460,20,RBFS,Inversion Distance,10,11,36
5461,20,RBFS,Manhattan Distance,6,7,8
5462,20,RBFS,MD + Linear Conflict Correction,8,9,15
5463,20,RBFS,Inversion Distance,8,11,31
5464,20,RBFS,Manhattan Distance,6,7,8
5465,20,RBFS,MD + Linear Conflict Correction,16,23,31
5466,20,RBFS,Inversion Distance,6,7,23
5467,20,RBFS,Manhattan Distance,6,7,8
5468,20,RBFS,MD + Linear Conflict Correction,6,9,10
5469,20,RBFS,Inversion Distance,14,80,239
5470,20,RBFS,Manhattan Distance,10,11,13
5471,20,RBFS,MD + Linear Conflict Correction,2,3,3
5472,20,RBFS,Inversion Distance,10,11,35
5473,20,RBFS,Manhattan Distance,6,7,7
5474,20,RBFS,MD + Linear Conflict Correction,14,53,67
5475,20,RBFS,Inversion Distance,6,7,19
5476,20,RBFS,Manhattan Distance,10,11,12
5477,20,RBFS,MD + Linear Conflict Correction,2,3,2
5478,20,RBFS,Inversion Distance,4,5,15
5479,20,RBFS,Manhattan Distance,10,28,35
5480,20,RBFS,MD + Linear Conflict Correction,8,29,38
5481,20,RBFS,Inversion Distance,6,7,21
5482,20,RBFS,Manhattan Distance,6,7,6
5483,20,RBFS,MD + Linear Conflict Correction,2,3,2
5484,20,RBFS,Inversion Distance,8,9,27
5485,20,RBFS,Manhattan Distance,8,9,10
5486,20,RBFS,MD + Linear Conflict Correction,8,9,11
5487,20,RBFS,Inversion Distance,6,7,20
5488,20,RBFS,Manhattan Distance,12,22,33
5489,20,RBFS,MD + Linear Conflict Correction,12,13,15
5490,20,RBFS,Inversion Distance,6,7,20
5491,20,RBFS,Manhattan Distance,12,18,20
5492,20,RBFS,MD + Linear Conflict Correction,10,25,32
5493,20,RBFS,Inversion Distance,10,11,33
5494,20,RBFS,Manhattan Distance,8,9,10
5495,20,RBFS,MD + Linear Conflict Correction,14,51,72
5496,20,RBFS,Inversion Distance,0,1,1
5497,20,RBFS,Manhattan Distance,6,7,17
5498,20,RBFS,MD + Linear Conflict Correction,4,5,5
5499,20,RBFS,Inversion Distance,8,9,22
5500,20,RBFS,Manhattan Distance,10,15,18
5501,20,RBFS,MD + Linear Conflict Correction,6,15,18
5502,20,RBFS,Inversion Distance,4,5,13
5503,20,RBFS,Manhattan Distance,10,11,12
5504,20,RBFS,MD + Linear Conflict Correction,8,9,11
5505,20,RBFS,Inversion Distance,14,19,59
5506,20,RBFS,Manhattan Distance,4,5,5
5507,20,RBFS,MD + Linear Conflict Correction,10,29,36
5508,20,RBFS,Inversion Distance,14,16,46
5509,20,RBFS,Manhattan Distance,8,9,11
5510,20,RBFS,MD + Linear Conflict Correction,10,15,19
5511,20,RBFS,Inversion Distance,10,11,36
5512,20,RBFS,Manhattan Distance,2,3,2
5513,20,RBFS,MD + Linear Conflict Correction,14,15,17
5514,20,RBFS,Inversion Distance,8,9,25
5515,20,RBFS,Manhattan Distance,10,11,11
5516,20,RBFS,MD + Linear Conflict Correction,8,9,11
5517,20,RBFS,Inversion Distance,14,21,78
5518,20,RBFS,Manhattan Distance,6,7,6
5519,20,RBFS,MD + Linear Conflict Correction,10,14,17
5520,20,RBFS,Inversion Distance,4,5,14
5521,20,RBFS,Manhattan Distance,10,11,22
5522,20,RBFS,MD + Linear Conflict Correction,8,9,20
5523,20,RBFS,Inversion Distance,10,11,53
5524,20,RBFS,Manhattan Distance,8,9,10
5525,20,RBFS,MD + Linear Conflict Correction,6,10,11
5526,20,RBFS,Inversion Distance,10,11,32
5527,20,RBFS,Manhattan Distance,6,7,7
5528,20,RBFS,MD + Linear Conflict Correction,12,23,29
5529,20,RBFS,Inversion Distance,4,5,15
5530,20,RBFS,Manhattan Distance,8,9,10
5531,20,RBFS,MD + Linear Conflict Correction,8,14,19
5532,20,RBFS,Inversion Distance,14,15,45
5533,20,RBFS,Manhattan Distance,0,1,1
5534,20,RBFS,MD + Linear Conflict Correction,12,13,16
5535,20,RBFS,Inversion Distance,12,13,40
5536,20,RBFS,Manhattan Distance,12,17,19
5537,20,RBFS,MD + Linear Conflict Correction,6,7,8
5538,20,RBFS,Inversion Distance,10,11,51
5539,20,RBFS,Manhattan Distance,8,9,10
5540,20,RBFS,MD + Linear Conflict Correction,12,13,15
5541,20,RBFS,Inversion Distance,6,7,18
5542,20,RBFS,Manhattan Distance,8,12,13
5543,20,RBFS,MD + Linear Conflict Correction,2,3,2
5544,20,RBFS,Inversion Distance,10,11,32
5545,20,RBFS,Manhattan Distance,10,20,23
5546,20,RBFS,MD + Linear Conflict Correction,8,9,10
5547,20,RBFS,Inversion Distance,4,5,14
5548,20,RBFS,Manhattan Distance,18,24,36
5549,20,RBFS,MD + Linear Conflict Correction,8,11,32
5550,20,RBFS,Inversion Distance,6,7,22
5551,20,RBFS,Manhattan Distance,6,7,7
5552,20,RBFS,MD + Linear Conflict Correction,8,16,21
5553,20,RBFS,Inversion Distance,8,9,25
5554,20,RBFS,Manhattan Distance,10,11,12
5555,20,RBFS,MD + Linear Conflict Correction,8,9,11
5556,20,RBFS,Inversion Distance,4,5,15
5557,20,RBFS,Manhattan Distance,12,13,14
5558,20,RBFS,MD + Linear Conflict Correction,2,3,3
5559,20,RBFS,Inversion Distance,4,5,16
5560,20,RBFS,Manhattan Distance,10,11,13
5561,20,RBFS,MD + Linear Conflict Correction,10,11,13
5562,20,RBFS,Inversion Distance,6,7,22
5563,20,RBFS,Manhattan Distance,10,14,16
5564,20,RBFS,MD + Linear Conflict Correction,4,7,8
5565,20,RBFS,Inversion Distance,8,9,25
5566,20,RBFS,Manhattan Distance,6,7,8
5567,20,RBFS,MD + Linear Conflict Correction,6,12,15
5568,20,RBFS,Inversion Distance,12,15,43
5569,20,RBFS,Manhattan Distance,4,5,5
5570,20,RBFS,MD + Linear Conflict Correction,2,3,2
5571,20,RBFS,Inversion Distance,10,13,38
5572,20,RBFS,Manhattan Distance,12,13,14
5573,20,RBFS,MD + Linear Conflict Correction,6,7,7
5574,20,RBFS,Inversion Distance,10,11,31
5575,20,RBFS,Manhattan Distance,12,45,50
5576,20,RBFS,MD + Linear Conflict Correction,16,66,114
5577,20,RBFS,Inversion Distance,8,9,26
5578,20,RBFS,Manhattan Distance,8,10,10
5579,20,RBFS,MD + Linear Conflict Correction,8,9,11
5580,20,RBFS,Inversion Distance,8,9,30
5581,20,RBFS,Manhattan Distance,10,18,20
5582,20,RBFS,MD + Linear Conflict Correction,6,12,15
5583,20,RBFS,Inversion Distance,8,9,29
5584,20,RBFS,Manhattan Distance,4,5,5
5585,20,RBFS,MD + Linear Conflict Correction,8,9,11
5586,20,RBFS,Inversion Distance,4,5,12
5587,20,RBFS,Manhattan Distance,6,7,8
5588,20,RBFS,MD + Linear Conflict Correction,6,7,9
5589,20,RBFS,Inversion Distance,6,7,20
5590,20,RBFS,Manhattan Distance,10,21,25
5591,20,RBFS,MD + Linear Conflict Correction,4,5,6
5592,20,RBFS,Inversion Distance,6,7,21
5593,20,RBFS,Manhattan Distance,12,25,30
5594,20,RBFS,MD + Linear Conflict Correction,8,9,20
5595,20,RBFS,Inversion Distance,10,11,31
5596,20,RBFS,Manhattan Distance,8,13,15
5597,20,RBFS,MD + Linear Conflict Correction,8,9,12
5598,20,RBFS,Inversion Distance,0,1,1
5599,20,RBFS,Manhattan Distance,8,9,9
5600,20,RBFS,MD + Linear Conflict Correction,12,23,28
5601,20,RBFS,Inversion Distance,4,5,12
5602,20,RBFS,Manhattan Distance,4,5,4
5603,20,RBFS,MD + Linear Conflict Correction,12,20,33
5604,20,RBFS,Inversion Distance,10,11,49
5605,20,RBFS,Manhattan Distance,4,5,5
5606,20,RBFS,MD + Linear Conflict Correction,6,7,8
5607,20,RBFS,Inversion Distance,6,7,19
5608,20,RBFS,Manhattan Distance,14,17,18
5609,20,RBFS,MD + Linear Conflict Correction,8,9,11
5610,20,RBFS,Inversion Distance,8,9,28
5611,20,RBFS,Manhattan Distance,4,5,5
5612,20,RBFS,MD + Linear Conflict Correction,8,9,10
5613,20,RBFS,Inversion Distance,8,11,36
5614,20,RBFS,Manhattan Distance,2,3,2
5615,20,RBFS,MD + Linear Conflict Correction,8,13,16
5616,20,RBFS,Inversion Distance,16,391,1263
5617,20,RBFS,Manhattan Distance,12,30,34
5618,20,RBFS,MD + Linear Conflict Correction,6,7,8
5619,20,RBFS,Inversion Distance,8,9,27
5620,20,RBFS,Manhattan Distance,4,5,5
5621,20,RBFS,MD + Linear Conflict Correction,4,5,5
5622,20,RBFS,Inversion Distance,6,9,27
5623,20,RBFS,Manhattan Distance,6,7,7
5624,20,RBFS,MD + Linear Conflict Correction,4,5,6
5625,20,RBFS,Inversion Distance,4,5,24
5626,20,RBFS,Manhattan Distance,10,16,27
5627,20,RBFS,MD + Linear Conflict Correction,2,3,3
5628,20,RBFS,Inversion Distance,6,7,18
5629,20,RBFS,Manhattan Distance,8,9,10
5630,20,RBFS,MD + Linear Conflict Correction,10,11,12
5631,20,RBFS,Inversion Distance,6,7,22
5632,20,RBFS,Manhattan Distance,4,5,5
5633,20,RBFS,MD + Linear Conflict Correction,8,15,20
5634,20,RBFS,Inversion Distance,4,5,13
5635,20,RBFS,Manhattan Distance,10,14,16
5636,20,RBFS,MD + Linear Conflict Correction,8,18,23
5637,20,RBFS,Inversion Distance,2,3,8
5638,20,RBFS,Manhattan Distance,12,38,44
5639,20,RBFS,MD + Linear Conflict Correction,10,32,42
5640,20,RBFS,Inversion Distance,8,9,26
5641,20,RBFS,Manhattan Distance,12,13,14
5642,20,RBFS,MD + Linear Conflict Correction,4,5,5
5643,20,RBFS,Inversion Distance,2,3,8
5644,20,RBFS,Manhattan Distance,2,3,2
5645,20,RBFS,MD + Linear Conflict Correction,14,30,37
5646,20,RBFS,Inversion Distance,8,9,34
5647,20,RBFS,Manhattan Distance,12,13,13
5648,20,RBFS,MD + Linear Conflict Correction,10,11,12
5649,20,RBFS,Inversion Distance,2,3,7
5650,20,RBFS,Manhattan Distance,12,13,15
5651,20,RBFS,MD + Linear Conflict Correction,6,7,8
5652,20,RBFS,Inversion Distance,10,13,36
5653,20,RBFS,Manhattan Distance,4,5,5
5654,20,RBFS,MD + Linear Conflict Correction,10,13,16
5655,20,RBFS,Inversion Distance,12,13,59
5656,20,RBFS,Manhattan Distance,8,9,9
5657,20,RBFS,MD + Linear Conflict Correction,4,7,8
5658,20,RBFS,Inversion Distance,6,7,21
5659,20,RBFS,Manhattan Distance,6,7,6
5660,20,RBFS,MD + Linear Conflict Correction,12,20,25
5661,20,RBFS,Inversion Distance,14,15,47
5662,20,RBFS,Manhattan Distance,8,9,23
5663,20,RBFS,MD + Linear Conflict Correction,4,5,6
5664,20,RBFS,Inversion Distance,6,8,22
5665,20,RBFS,Manhattan Distance,4,5,5
5666,20,RBFS,MD + Linear Conflict Correction,6,7,8
5667,20,RBFS,Inversion Distance,10,11,33
5668,20,RBFS,Manhattan Distance,14,17,20
5669,20,RBFS,MD + Linear Conflict Correction,10,27,34
5670,20,RBFS,Inversion Distance,4,5,15
5671,20,RBFS,Manhattan Distance,8,9,9
5672,20,RBFS,MD + Linear Conflict Correction,10,22,28
5673,20,RBFS,Inversion Distance,12,19,54
5674,20,RBFS,Manhattan Distance,6,7,7
5675,20,RBFS,MD + Linear Conflict Correction,2,3,3
5676,20,RBFS,Inversion Distance,12,16,48
5677,20,RBFS,Manhattan Distance,8,9,10
5678,20,RBFS,MD + Linear Conflict Correction,6,7,8
5679,20,RBFS,Inversion Distance,8,11,39
5680,20,RBFS,Manhattan Distance,10,11,31
5681,20,RBFS,MD + Linear Conflict Correction,12,13,25
5682,20,RBFS,Inversion Distance,2,3,8
5683,20,RBFS,Manhattan Distance,12,13,14
5684,20,RBFS,MD + Linear Conflict Correction,4,5,6
5685,20,RBFS,Inversion Distance,8,9,26
5686,20,RBFS,Manhattan Distance,6,7,8
5687,20,RBFS,MD + Linear Conflict Correction,6,10,12
5688,20,RBFS,Inversion Distance,8,9,27
5689,20,RBFS,Manhattan Distance,10,14,17
5690,20,RBFS,MD + Linear Conflict Correction,12,27,34
5691,20,RBFS,Inversion Distance,10,11,34
5692,20,RBFS,Manhattan Distance,14,27,29
5693,20,RBFS,MD + Linear Conflict Correction,6,13,16
5694,20,RBFS,Inversion Distance,6,7,21
5695,20,RBFS,Manhattan Distance,10,16,17
5696,20,RBFS,MD + Linear Conflict Correction,4,5,5
5697,20,RBFS,Inversion Distance,8,9,25
5698,20,RBFS,Manhattan Distance,8,9,9
5699,20,RBFS,MD + Linear Conflict Correction,2,3,2
5700,20,RBFS,Inversion Distance,10,11,40
5701,20,RBFS,Manhattan Distance,10,11,24
5702,20,RBFS,MD + Linear Conflict Correction,14,25,40
5703,20,RBFS,Inversion Distance,10,11,50
5704,20,RBFS,Manhattan Distance,8,9,11
5705,20,RBFS,MD + Linear Conflict Correction,14,19,24
5706,20,RBFS,Inversion Distance,12,20,63
5707,20,RBFS,Manhattan Distance,8,9,10
5708,20,RBFS,MD + Linear Conflict Correction,8,10,12
5709,20,RBFS,Inversion Distance,12,13,43
5710,20,RBFS,Manhattan Distance,10,13,15
5711,20,RBFS,MD + Linear Conflict Correction,12,20,25
5712,20,RBFS,Inversion Distance,6,7,19
5713,20,RBFS,Manhattan Distance,8,9,10
5714,20,RBFS,MD + Linear Conflict Correction,10,23,29
5715,20,RBFS,Inversion Distance,4,5,13
5716,20,RBFS,Manhattan Distance,12,29,34
5717,20,RBFS,MD + Linear Conflict Correction,8,12,16
5718,20,RBFS,Inversion Distance,12,40,125
5719,20,RBFS,Manhattan Distance,8,9,11
5720,20,RBFS,MD + Linear Conflict Correction,6,7,10
5721,20,RBFS,Inversion Distance,10,16,51
5722,20,RBFS,Manhattan Distance,14,59,69
5723,20,RBFS,MD + Linear Conflict Correction,6,11,14
5724,20,RBFS,Inversion Distance,4,5,16
5725,20,RBFS,Manhattan Distance,0,1,1
5726,20,RBFS,MD + Linear Conflict Correction,4,5,5
5727,20,RBFS,Inversion Distance,6,7,20
5728,20,RBFS,Manhattan Distance,6,7,8
5729,20,RBFS,MD + Linear Conflict Correction,6,7,8
5730,20,RBFS,Inversion Distance,2,3,7
5731,20,RBFS,Manhattan Distance,8,9,10
5732,20,RBFS,MD + Linear Conflict Correction,8,13,16
5733,20,RBFS,Inversion Distance,14,24,76
5734,20,RBFS,Manhattan Distance,8,11,12
5735,20,RBFS,MD + Linear Conflict Correction,6,13,16
5736,20,RBFS,Inversion Distance,12,22,76
5737,20,RBFS,Manhattan Distance,12,17,29
5738,20,RBFS,MD + Linear Conflict Correction,14,18,23
5739,20,RBFS,Inversion Distance,10,13,38
5740,20,RBFS,Manhattan Distance,6,7,7
5741,20,RBFS,MD + Linear Conflict Correction,8,13,16
5742,20,RBFS,Inversion Distance,6,7,17
5743,20,RBFS,Manhattan Distance,10,16,19
5744,20,RBFS,MD + Linear Conflict Correction,4,5,6
5745,20,RBFS,Inversion Distance,10,11,31
5746,20,RBFS,Manhattan Distance,10,15,16
5747,20,RBFS,MD + Linear Conflict Correction,12,13,16
5748,20,RBFS,Inversion Distance,8,9,38
5749,20,RBFS,Manhattan Distance,8,9,20
5750,20,RBFS,MD + Linear Conflict Correction,4,5,5
5751,20,RBFS,Inversion Distance,12,18,54
5752,20,RBFS,Manhattan Distance,2,3,3
5753,20,RBFS,MD + Linear Conflict Correction,10,11,14
5754,20,RBFS,Inversion Distance,2,3,8
5755,20,RBFS,Manhattan Distance,4,5,5
5756,20,RBFS,MD + Linear Conflict Correction,10,11,14
5757,20,RBFS,Inversion Distance,12,14,47
5758,20,RBFS,Manhattan Distance,10,16,18
5759,20,RBFS,MD + Linear Conflict Correction,4,5,6
5760,20,RBFS,Inversion Distance,6,7,22
5761,20,RBFS,Manhattan Distance,6,7,7
5762,20,RBFS,MD + Linear Conflict Correction,8,9,11
5763,20,RBFS,Inversion Distance,4,5,12
5764,20,RBFS,Manhattan Distance,10,11,12
5765,20,RBFS,MD + Linear Conflict Correction,8,14,18
5766,20,RBFS,Inversion Distance,4,5,15
5767,20,RBFS,Manhattan Distance,8,13,15
5768,20,RBFS,MD + Linear Conflict Correction,10,13,15
5769,20,RBFS,Inversion Distance,12,13,44
5770,20,RBFS,Manhattan Distance,8,9,10
5771,20,RBFS,MD + Linear Conflict Correction,4,5,5
5772,20,RBFS,Inversion Distance,8,9,27
5773,20,RBFS,Manhattan Distance,6,7,7
5774,20,RBFS,MD + Linear Conflict Correction,2,3,3
5775,20,RBFS,Inversion Distance,4,5,14
5776,20,RBFS,Manhattan Distance,12,21,23
5777,20,RBFS,MD + Linear Conflict Correction,12,52,102
5778,20,RBFS,Inversion Distance,4,5,14
5779,20,RBFS,Manhattan Distance,10,11,13
5780,20,RBFS,MD + Linear Conflict Correction,10,26,33
5781,20,RBFS,Inversion Distance,10,11,31
5782,20,RBFS,Manhattan Distance,6,9,8
5783,20,RBFS,MD + Linear Conflict Correction,8,9,10
5784,20,RBFS,Inversion Distance,8,9,27
5785,20,RBFS,Manhattan Distance,8,9,10
5786,20,RBFS,MD + Linear Conflict Correction,8,14,18
5787,20,RBFS,Inversion Distance,14,131,396
5788,20,RBFS,Manhattan Distance,6,9,10
5789,20,RBFS,MD + Linear Conflict Correction,14,15,19
5790,20,RBFS,Inversion Distance,8,9,28
5791,20,RBFS,Manhattan Distance,12,17,21
5792,20,RBFS,MD + Linear Conflict Correction,8,9,10
5793,20,RBFS,Inversion Distance,4,5,16
5794,20,RBFS,Manhattan Distance,4,5,5
5795,20,RBFS,MD + Linear Conflict Correction,8,9,11
5796,20,RBFS,Inversion Distance,6,7,19
5797,20,RBFS,Manhattan Distance,10,11,12
5798,20,RBFS,MD + Linear Conflict Correction,10,14,16
5799,20,RBFS,Inversion Distance,8,9,25
5800,20,RBFS,Manhattan Distance,4,5,5
5801,20,RBFS,MD + Linear Conflict Correction,10,17,21
5802,20,RBFS,Inversion Distance,4,5,14
5803,20,RBFS,Manhattan Distance,6,7,7
5804,20,RBFS,MD + Linear Conflict Correction,12,20,26
5805,20,RBFS,Inversion Distance,12,21,64
5806,20,RBFS,Manhattan Distance,8,9,10
5807,20,RBFS,MD + Linear Conflict Correction,10,37,47
5808,20,RBFS,Inversion Distance,6,8,22
5809,20,RBFS,Manhattan Distance,12,21,24
5810,20,RBFS,MD + Linear Conflict Correction,8,11,12
5811,20,RBFS,Inversion Distance,4,5,14
5812,20,RBFS,Manhattan Distance,8,9,9
5813,20,RBFS,MD + Linear Conflict Correction,2,3,3
5814,20,RBFS,Inversion Distance,10,13,40
5815,20,RBFS,Manhattan Distance,12,20,22
5816,20,RBFS,MD + Linear Conflict Correction,8,9,11
5817,20,RBFS,Inversion Distance,10,11,32
5818,20,RBFS,Manhattan Distance,8,9,10
5819,20,RBFS,MD + Linear Conflict Correction,14,16,18
5820,20,RBFS,Inversion Distance,10,11,28
5821,20,RBFS,Manhattan Distance,8,9,10
5822,20,RBFS,MD + Linear Conflict Correction,4,7,8
5823,20,RBFS,Inversion Distance,4,5,16
5824,20,RBFS,Manhattan Distance,4,5,5
5825,20,RBFS,MD + Linear Conflict Correction,6,12,15
5826,20,RBFS,Inversion Distance,2,3,8
5827,20,RBFS,Manhattan Distance,10,11,13
5828,20,RBFS,MD + Linear Conflict Correction,6,7,7
5829,20,RBFS,Inversion Distance,10,11,36
5830,20,RBFS,Manhattan Distance,10,13,16
5831,20,RBFS,MD + Linear Conflict Correction,8,9,11
5832,20,RBFS,Inversion Distance,8,9,29
5833,20,RBFS,Manhattan Distance,4,5,5
5834,20,RBFS,MD + Linear Conflict Correction,10,21,26
5835,20,RBFS,Inversion Distance,6,7,22
5836,20,RBFS,Manhattan Distance,6,7,7
5837,20,RBFS,MD + Linear Conflict Correction,4,5,6
5838,20,RBFS,Inversion Distance,4,5,92
5839,20,RBFS,Manhattan Distance,14,15,19
5840,20,RBFS,MD + Linear Conflict Correction,8,10,14
5841,20,RBFS,Inversion Distance,8,9,29
5842,20,RBFS,Manhattan Distance,4,5,6
5843,20,RBFS,MD + Linear Conflict Correction,2,3,3
5844,20,RBFS,Inversion Distance,4,5,15
