Board_ID, Scramble_Number, Algorithm, Heuristic, Moves, Nodes_Expanded, Computation_Time(us)
1273,50,RBFS,Manhattan Distance,18,33,40
1274,50,RBFS,MD + Linear Conflict Correction,8,9,12
1275,50,RBFS,Inversion Distance,18,29,86
1276,50,RBFS,Manhattan Distance,16,47,52
1277,50,RBFS,MD + Linear Conflict Correction,6,13,15
1278,50,RBFS,Inversion Distance,12,14,43
1279,50,RBFS,Manhattan Distance,12,44,47
1280,50,RBFS,MD + Linear Conflict Correction,8,12,15
1281,50,RBFS,Inversion Distance,2,3,8
1282,50,RBFS,Manhattan Distance,8,9,9
1283,50,RBFS,MD + Linear Conflict Correction,24,2314,2614
1284,50,RBFS,Inversion Distance,16,28,86
1285,50,RBFS,Manhattan Distance,16,120,129
1286,50,RBFS,MD + Linear Conflict Correction,16,48,56
1287,50,RBFS,Inversion Distance,18,271,789
1288,50,RBFS,Manhattan Distance,20,167,179
1289,50,RBFS,MD + Linear Conflict Correction,18,31,39
1290,50,RBFS,Inversion Distance,16,17,54
1291,50,RBFS,Manhattan Distance,26,8902,8950
1292,50,RBFS,MD + Linear Conflict Correction,10,11,15
1293,50,RBFS,Inversion Distance,14,111,317
1294,50,RBFS,Manhattan Distance,18,71,82
1295,50,RBFS,MD + Linear Conflict Correction,18,85,113
1296,50,RBFS,Inversion Distance,24,95,311
1297,50,RBFS,Manhattan Distance,16,31,35
1298,50,RBFS,MD + Linear Conflict Correction,18,33,39
1299,50,RBFS,Inversion Distance,20,227,718
1300,50,RBFS,Manhattan Distance,24,268,288
1301,50,RBFS,MD + Linear Conflict Correction,16,68,82
1302,50,RBFS,Inversion Distance,16,17,53
1303,50,RBFS,Manhattan Distance,22,80,83
1304,50,RBFS,MD + Linear Conflict Correction,20,32,40
1305,50,RBFS,Inversion Distance,16,21,64
1306,50,RBFS,Manhattan Distance,28,6791,8041
1307,50,RBFS,MD + Linear Conflict Correction,28,3469,4087
1308,50,RBFS,Inversion Distance,16,17,53
1309,50,RBFS,Manhattan Distance,10,11,12
1310,50,RBFS,MD + Linear Conflict Correction,20,95,112
1311,50,RBFS,Inversion Distance,14,19,53
1312,50,RBFS,Manhattan Distance,22,57,59
1313,50,RBFS,MD + Linear Conflict Correction,12,28,34
1314,50,RBFS,Inversion Distance,20,129,475
1315,50,RBFS,Manhattan Distance,22,1176,1253
1316,50,RBFS,MD + Linear Conflict Correction,16,58,65
1317,50,RBFS,Inversion Distance,24,282,889
1318,50,RBFS,Manhattan Distance,18,120,129
1319,50,RBFS,MD + Linear Conflict Correction,20,26,33
1320,50,RBFS,Inversion Distance,20,761,2309
1321,50,RBFS,Manhattan Distance,16,87,91
1322,50,RBFS,MD + Linear Conflict Correction,16,204,212
1323,50,RBFS,Inversion Distance,22,52,154
1324,50,RBFS,Manhattan Distance,14,50,54
1325,50,RBFS,MD + Linear Conflict Correction,12,34,52
1326,50,RBFS,Inversion Distance,16,28,93
1327,50,RBFS,Manhattan Distance,24,894,1045
1328,50,RBFS,MD + Linear Conflict Correction,16,23,27
1329,50,RBFS,Inversion Distance,14,17,50
1330,50,RBFS,Manhattan Distance,18,354,366
1331,50,RBFS,MD + Linear Conflict Correction,14,16,20
1332,50,RBFS,Inversion Distance,8,9,58
1333,50,RBFS,Manhattan Distance,12,20,20
1334,50,RBFS,MD + Linear Conflict Correction,18,137,157
1335,50,RBFS,Inversion Distance,10,11,30
1336,50,RBFS,Manhattan Distance,14,19,21
1337,50,RBFS,MD + Linear Conflict Correction,14,30,36
1338,50,RBFS,Inversion Distance,10,11,30
1339,50,RBFS,Manhattan Distance,20,58,67
1340,50,RBFS,MD + Linear Conflict Correction,14,15,18
1341,50,RBFS,Inversion Distance,14,15,45
1342,50,RBFS,Manhattan Distance,24,392,414
1343,50,RBFS,MD + Linear Conflict Correction,24,1503,1666
1344,50,RBFS,Inversion Distance,20,312,953
1345,50,RBFS,Manhattan Distance,8,9,10
1346,50,RBFS,MD + Linear Conflict Correction,14,83,99
1347,50,RBFS,Inversion Distance,16,100,289
1348,50,RBFS,Manhattan Distance,20,97,105
1349,50,RBFS,MD + Linear Conflict Correction,22,516,606
1350,50,RBFS,Inversion Distance,10,14,42
1351,50,RBFS,Manhattan Distance,20,89,93
1352,50,RBFS,MD + Linear Conflict Correction,10,11,23
1353,50,RBFS,Inversion Distance,16,76,229
1354,50,RBFS,Manhattan Distance,28,1369,1518
1355,50,RBFS,MD + Linear Conflict Correction,16,27,59
1356,50,RBFS,Inversion Distance,22,187,564
1357,50,RBFS,Manhattan Distance,22,531,555
1358,50,RBFS,MD + Linear Conflict Correction,18,46,53
1359,50,RBFS,Inversion Distance,20,339,987
1360,50,RBFS,Manhattan Distance,16,45,48
1361,50,RBFS,MD + Linear Conflict Correction,16,2435,4134
1362,50,RBFS,Inversion Distance,26,3309,11615
1363,50,RBFS,Manhattan Distance,18,148,161
1364,50,RBFS,MD + Linear Conflict Correction,18,67,80
1365,50,RBFS,Inversion Distance,18,28,86
1366,50,RBFS,Manhattan Distance,12,26,29
1367,50,RBFS,MD + Linear Conflict Correction,6,13,16
1368,50,RBFS,Inversion Distance,4,5,11
1369,50,RBFS,Manhattan Distance,22,281,334
1370,50,RBFS,MD + Linear Conflict Correction,16,31,34
1371,50,RBFS,Inversion Distance,14,43,122
1372,50,RBFS,Manhattan Distance,12,26,29
1373,50,RBFS,MD + Linear Conflict Correction,22,209,246
1374,50,RBFS,Inversion Distance,20,71,216
1375,50,RBFS,Manhattan Distance,16,53,59
1376,50,RBFS,MD + Linear Conflict Correction,12,58,72
1377,50,RBFS,Inversion Distance,28,5889,18768
1378,50,RBFS,Manhattan Distance,22,39,43
1379,50,RBFS,MD + Linear Conflict Correction,22,412,451
1380,50,RBFS,Inversion Distance,10,11,33
1381,50,RBFS,Manhattan Distance,24,220,215
1382,50,RBFS,MD + Linear Conflict Correction,12,15,18
1383,50,RBFS,Inversion Distance,12,37,105
1384,50,RBFS,Manhattan Distance,6,9,9
1385,50,RBFS,MD + Linear Conflict Correction,8,21,25
1386,50,RBFS,Inversion Distance,24,2444,7387
1387,50,RBFS,Manhattan Distance,24,1508,1489
1388,50,RBFS,MD + Linear Conflict Correction,24,1257,1469
1389,50,RBFS,Inversion Distance,16,19,52
1390,50,RBFS,Manhattan Distance,22,220,212
1391,50,RBFS,MD + Linear Conflict Correction,18,41,47
1392,50,RBFS,Inversion Distance,16,20,60
1393,50,RBFS,Manhattan Distance,12,17,19
1394,50,RBFS,MD + Linear Conflict Correction,12,19,23
1395,50,RBFS,Inversion Distance,20,659,2016
1396,50,RBFS,Manhattan Distance,22,2142,2258
1397,50,RBFS,MD + Linear Conflict Correction,30,46656,52269
1398,50,RBFS,Inversion Distance,18,36,114
1399,50,RBFS,Manhattan Distance,14,17,19
1400,50,RBFS,MD + Linear Conflict Correction,22,442,501
1401,50,RBFS,Inversion Distance,10,14,43
1402,50,RBFS,Manhattan Distance,20,515,540
1403,50,RBFS,MD + Linear Conflict Correction,20,108,122
1404,50,RBFS,Inversion Distance,18,37,118
1405,50,RBFS,Manhattan Distance,24,738,773
1406,50,RBFS,MD + Linear Conflict Correction,16,47,57
1407,50,RBFS,Inversion Distance,20,66,202
1408,50,RBFS,Manhattan Distance,16,18,21
1409,50,RBFS,MD + Linear Conflict Correction,24,7288,8317
1410,50,RBFS,Inversion Distance,18,35,156
1411,50,RBFS,Manhattan Distance,18,74,79
1412,50,RBFS,MD + Linear Conflict Correction,8,9,11
1413,50,RBFS,Inversion Distance,12,13,41
1414,50,RBFS,Manhattan Distance,18,39,52
1415,50,RBFS,MD + Linear Conflict Correction,12,14,17
1416,50,RBFS,Inversion Distance,22,1469,4648
1417,50,RBFS,Manhattan Distance,20,821,832
1418,50,RBFS,MD + Linear Conflict Correction,22,27,31
1419,50,RBFS,Inversion Distance,20,252,795
1420,50,RBFS,Manhattan Distance,10,12,13
1421,50,RBFS,MD + Linear Conflict Correction,26,9188,10250
1422,50,RBFS,Inversion Distance,16,24,73
1423,50,RBFS,Manhattan Distance,8,19,22
1424,50,RBFS,MD + Linear Conflict Correction,14,52,58
1425,50,RBFS,Inversion Distance,14,21,66
1426,50,RBFS,Manhattan Distance,26,1557,1706
1427,50,RBFS,MD + Linear Conflict Correction,32,64138,73080
1428,50,RBFS,Inversion Distance,24,2236,6976
1429,50,RBFS,Manhattan Distance,18,34,52
1430,50,RBFS,MD + Linear Conflict Correction,10,19,22
1431,50,RBFS,Inversion Distance,6,7,18
1432,50,RBFS,Manhattan Distance,14,17,19
1433,50,RBFS,MD + Linear Conflict Correction,18,191,216
1434,50,RBFS,Inversion Distance,12,13,40
1435,50,RBFS,Manhattan Distance,20,556,627
1436,50,RBFS,MD + Linear Conflict Correction,14,60,67
1437,50,RBFS,Inversion Distance,12,13,39
1438,50,RBFS,Manhattan Distance,24,1299,1348
1439,50,RBFS,MD + Linear Conflict Correction,12,21,24
1440,50,RBFS,Inversion Distance,18,486,1662
1441,50,RBFS,Manhattan Distance,16,47,53
1442,50,RBFS,MD + Linear Conflict Correction,12,16,19
1443,50,RBFS,Inversion Distance,20,531,1767
1444,50,RBFS,Manhattan Distance,14,37,41
1445,50,RBFS,MD + Linear Conflict Correction,20,32,39
1446,50,RBFS,Inversion Distance,30,43649,143200
1447,50,RBFS,Manhattan Distance,20,1875,1986
1448,50,RBFS,MD + Linear Conflict Correction,18,24,31
1449,50,RBFS,Inversion Distance,22,185,557
1450,50,RBFS,Manhattan Distance,14,62,68
1451,50,RBFS,MD + Linear Conflict Correction,26,1055,1184
1452,50,RBFS,Inversion Distance,16,27,88
1453,50,RBFS,Manhattan Distance,22,514,536
1454,50,RBFS,MD + Linear Conflict Correction,16,28,34
1455,50,RBFS,Inversion Distance,4,5,14
1456,50,RBFS,Manhattan Distance,14,94,104
1457,50,RBFS,MD + Linear Conflict Correction,26,528,619
1458,50,RBFS,Inversion Distance,16,63,191
1459,50,RBFS,Manhattan Distance,14,15,17
1460,50,RBFS,MD + Linear Conflict Correction,14,15,19
1461,50,RBFS,Inversion Distance,14,103,345
1462,50,RBFS,Manhattan Distance,8,9,10
1463,50,RBFS,MD + Linear Conflict Correction,14,21,24
1464,50,RBFS,Inversion Distance,24,1856,5878
1465,50,RBFS,Manhattan Distance,16,19,22
1466,50,RBFS,MD + Linear Conflict Correction,18,742,864
1467,50,RBFS,Inversion Distance,14,89,255
1468,50,RBFS,Manhattan Distance,22,140,150
1469,50,RBFS,MD + Linear Conflict Correction,16,105,119
1470,50,RBFS,Inversion Distance,22,501,1555
1471,50,RBFS,Manhattan Distance,10,17,21
1472,50,RBFS,MD + Linear Conflict Correction,12,28,32
1473,50,RBFS,Inversion Distance,16,38,108
1474,50,RBFS,Manhattan Distance,16,33,37
1475,50,RBFS,MD + Linear Conflict Correction,12,23,29
1476,50,RBFS,Inversion Distance,30,4587,15067
1477,50,RBFS,Manhattan Distance,20,78,76
1478,50,RBFS,MD + Linear Conflict Correction,12,50,59
1479,50,RBFS,Inversion Distance,16,17,50
1480,50,RBFS,Manhattan Distance,14,35,38
1481,50,RBFS,MD + Linear Conflict Correction,12,34,41
1482,50,RBFS,Inversion Distance,16,21,66
1483,50,RBFS,Manhattan Distance,6,7,8
1484,50,RBFS,MD + Linear Conflict Correction,8,19,24
1485,50,RBFS,Inversion Distance,8,9,25
1486,50,RBFS,Manhattan Distance,18,85,132
1487,50,RBFS,MD + Linear Conflict Correction,10,13,16
1488,50,RBFS,Inversion Distance,10,11,33
1489,50,RBFS,Manhattan Distance,6,7,8
1490,50,RBFS,MD + Linear Conflict Correction,20,716,867
1491,50,RBFS,Inversion Distance,22,618,1858
1492,50,RBFS,Manhattan Distance,20,266,280
1493,50,RBFS,MD + Linear Conflict Correction,14,19,23
1494,50,RBFS,Inversion Distance,12,18,53
1495,50,RBFS,Manhattan Distance,14,21,23
1496,50,RBFS,MD + Linear Conflict Correction,14,15,17
1497,50,RBFS,Inversion Distance,12,17,53
1498,50,RBFS,Manhattan Distance,20,1001,1055
1499,50,RBFS,MD + Linear Conflict Correction,20,260,292
1500,50,RBFS,Inversion Distance,14,189,560
1501,10,IDA*,Manhattan Distance,6,17,23
1502,10,IDA*,MD + Linear Conflict Correction,6,9,6
1503,10,IDA*,Inversion Distance,6,10,16
1504,10,IDA*,Manhattan Distance,6,11,6
1505,10,IDA*,MD + Linear Conflict Correction,6,10,6
1506,10,IDA*,Inversion Distance,4,10,13
1507,10,IDA*,Manhattan Distance,6,12,6
1508,10,IDA*,MD + Linear Conflict Correction,0,1,1
1509,10,IDA*,Inversion Distance,2,7,8
1510,10,IDA*,Manhattan Distance,2,7,3
1511,10,IDA*,MD + Linear Conflict Correction,6,12,7
1512,10,IDA*,Inversion Distance,4,11,15
1513,10,IDA*,Manhattan Distance,6,13,7
1514,10,IDA*,MD + Linear Conflict Correction,8,17,10
1515,10,IDA*,Inversion Distance,4,6,10
1516,10,IDA*,Manhattan Distance,4,10,5
1517,10,IDA*,MD + Linear Conflict Correction,0,1,1
1518,10,IDA*,Inversion Distance,4,11,16
1519,10,IDA*,Manhattan Distance,8,14,10
1520,10,IDA*,MD + Linear Conflict Correction,6,14,10
1521,10,IDA*,Inversion Distance,0,1,2
1522,10,IDA*,Manhattan Distance,4,10,5
1523,10,IDA*,MD + Linear Conflict Correction,6,13,8
1524,10,IDA*,Inversion Distance,0,1,2
1525,10,IDA*,Manhattan Distance,6,8,6
1526,10,IDA*,MD + Linear Conflict Correction,6,14,9
1527,10,IDA*,Inversion Distance,0,1,2
1528,10,IDA*,Manhattan Distance,2,4,2
1529,10,IDA*,MD + Linear Conflict Correction,4,17,10
1530,10,IDA*,Inversion Distance,6,10,17
1531,10,IDA*,Manhattan Distance,2,5,15
1532,10,IDA*,MD + Linear Conflict Correction,6,14,10
1533,10,IDA*,Inversion Distance,2,6,9
1534,10,IDA*,Manhattan Distance,8,27,16
1535,10,IDA*,MD + Linear Conflict Correction,2,5,3
1536,10,IDA*,Inversion Distance,4,10,16
1537,10,IDA*,Manhattan Distance,4,10,6
1538,10,IDA*,MD + Linear Conflict Correction,8,24,16
1539,10,IDA*,Inversion Distance,8,19,32
1540,10,IDA*,Manhattan Distance,4,10,6
1541,10,IDA*,MD + Linear Conflict Correction,4,20,12
1542,10,IDA*,Inversion Distance,6,11,19
1543,10,IDA*,Manhattan Distance,4,8,4
1544,10,IDA*,MD + Linear Conflict Correction,8,30,20
1545,10,IDA*,Inversion Distance,4,9,14
1546,10,IDA*,Manhattan Distance,4,12,7
1547,10,IDA*,MD + Linear Conflict Correction,8,31,22
1548,10,IDA*,Inversion Distance,6,14,22
1549,10,IDA*,Manhattan Distance,2,6,3
1550,10,IDA*,MD + Linear Conflict Correction,4,8,5
1551,10,IDA*,Inversion Distance,8,15,25
1552,10,IDA*,Manhattan Distance,2,5,3
1553,10,IDA*,MD + Linear Conflict Correction,6,30,20
1554,10,IDA*,Inversion Distance,6,14,22
1555,10,IDA*,Manhattan Distance,4,9,5
1556,10,IDA*,MD + Linear Conflict Correction,0,1,1
1557,10,IDA*,Inversion Distance,2,7,10
1558,10,IDA*,Manhattan Distance,2,7,3
1559,10,IDA*,MD + Linear Conflict Correction,2,7,4
1560,10,IDA*,Inversion Distance,6,18,27
1561,10,IDA*,Manhattan Distance,2,6,15
1562,10,IDA*,MD + Linear Conflict Correction,8,16,13
1563,10,IDA*,Inversion Distance,4,11,15
1564,10,IDA*,Manhattan Distance,6,13,8
1565,10,IDA*,MD + Linear Conflict Correction,4,9,6
1566,10,IDA*,Inversion Distance,4,10,16
1567,10,IDA*,Manhattan Distance,2,6,3
1568,10,IDA*,MD + Linear Conflict Correction,8,16,11
1569,10,IDA*,Inversion Distance,6,13,20
1570,10,IDA*,Manhattan Distance,2,6,3
1571,10,IDA*,MD + Linear Conflict Correction,6,12,8
1572,10,IDA*,Inversion Distance,4,8,13
1573,10,IDA*,Manhattan Distance,2,7,3
1574,10,IDA*,MD + Linear Conflict Correction,2,4,2
1575,10,IDA*,Inversion Distance,2,7,10
1576,10,IDA*,Manhattan Distance,2,7,3
1577,10,IDA*,MD + Linear Conflict Correction,8,14,11
1578,10,IDA*,Inversion Distance,2,7,12
1579,10,IDA*,Manhattan Distance,2,4,2
1580,10,IDA*,MD + Linear Conflict Correction,4,13,8
1581,10,IDA*,Inversion Distance,6,12,20
1582,10,IDA*,Manhattan Distance,4,7,4
1583,10,IDA*,MD + Linear Conflict Correction,10,23,16
1584,10,IDA*,Inversion Distance,4,11,16
1585,10,IDA*,Manhattan Distance,6,18,9
1586,10,IDA*,MD + Linear Conflict Correction,2,5,3
1587,10,IDA*,Inversion Distance,4,6,11
1588,10,IDA*,Manhattan Distance,2,4,2
1589,10,IDA*,MD + Linear Conflict Correction,4,20,12
1590,10,IDA*,Inversion Distance,6,13,20
1591,10,IDA*,Manhattan Distance,2,7,16
1592,10,IDA*,MD + Linear Conflict Correction,8,34,23
1593,10,IDA*,Inversion Distance,6,14,21
1594,10,IDA*,Manhattan Distance,2,5,2
1595,10,IDA*,MD + Linear Conflict Correction,6,12,8
1596,10,IDA*,Inversion Distance,4,9,14
1597,10,IDA*,Manhattan Distance,6,8,6
1598,10,IDA*,MD + Linear Conflict Correction,10,34,22
1599,10,IDA*,Inversion Distance,4,9,14
1600,10,IDA*,Manhattan Distance,4,8,5
1601,10,IDA*,MD + Linear Conflict Correction,6,13,9
1602,10,IDA*,Inversion Distance,4,8,13
1603,10,IDA*,Manhattan Distance,6,9,6
1604,10,IDA*,MD + Linear Conflict Correction,4,10,6
1605,10,IDA*,Inversion Distance,4,7,11
1606,10,IDA*,Manhattan Distance,2,4,2
1607,10,IDA*,MD + Linear Conflict Correction,6,12,8
1608,10,IDA*,Inversion Distance,4,12,17
1609,10,IDA*,Manhattan Distance,4,12,6
1610,10,IDA*,MD + Linear Conflict Correction,0,1,1
1611,10,IDA*,Inversion Distance,4,9,14
1612,10,IDA*,Manhattan Distance,2,6,3
1613,10,IDA*,MD + Linear Conflict Correction,8,21,14
1614,10,IDA*,Inversion Distance,4,8,13
1615,10,IDA*,Manhattan Distance,6,11,7
1616,10,IDA*,MD + Linear Conflict Correction,6,14,8
1617,10,IDA*,Inversion Distance,6,11,18
1618,10,IDA*,Manhattan Distance,4,8,5
1619,10,IDA*,MD + Linear Conflict Correction,4,9,5
1620,10,IDA*,Inversion Distance,2,5,8
1621,10,IDA*,Manhattan Distance,6,12,20
1622,10,IDA*,MD + Linear Conflict Correction,8,13,10
1623,10,IDA*,Inversion Distance,6,13,19
1624,10,IDA*,Manhattan Distance,4,8,5
1625,10,IDA*,MD + Linear Conflict Correction,4,10,6
1626,10,IDA*,Inversion Distance,6,11,18
1627,10,IDA*,Manhattan Distance,4,9,5
1628,10,IDA*,MD + Linear Conflict Correction,6,10,8
1629,10,IDA*,Inversion Distance,2,7,10
1630,10,IDA*,Manhattan Distance,8,18,11
1631,10,IDA*,MD + Linear Conflict Correction,4,12,7
1632,10,IDA*,Inversion Distance,8,18,30
1633,10,IDA*,Manhattan Distance,2,6,3
1634,10,IDA*,MD + Linear Conflict Correction,4,6,7
1635,10,IDA*,Inversion Distance,4,10,15
1636,10,IDA*,Manhattan Distance,6,15,9
1637,10,IDA*,MD + Linear Conflict Correction,2,4,2
1638,10,IDA*,Inversion Distance,4,8,13
1639,10,IDA*,Manhattan Distance,2,4,2
1640,10,IDA*,MD + Linear Conflict Correction,6,10,8
1641,10,IDA*,Inversion Distance,2,6,9
1642,10,IDA*,Manhattan Distance,6,10,7
1643,10,IDA*,MD + Linear Conflict Correction,8,20,16
1644,10,IDA*,Inversion Distance,6,13,22
1645,10,IDA*,Manhattan Distance,6,12,8
1646,10,IDA*,MD + Linear Conflict Correction,4,13,8
1647,10,IDA*,Inversion Distance,6,13,20
1648,10,IDA*,Manhattan Distance,6,12,7
1649,10,IDA*,MD + Linear Conflict Correction,8,13,10
1650,10,IDA*,Inversion Distance,8,15,25
1651,10,IDA*,Manhattan Distance,6,13,21
1652,10,IDA*,MD + Linear Conflict Correction,6,11,8
1653,10,IDA*,Inversion Distance,8,14,25
1654,10,IDA*,Manhattan Distance,4,12,7
1655,10,IDA*,MD + Linear Conflict Correction,6,13,8
1656,10,IDA*,Inversion Distance,4,6,11
1657,10,IDA*,Manhattan Distance,10,40,25
1658,10,IDA*,MD + Linear Conflict Correction,6,13,9
1659,10,IDA*,Inversion Distance,2,4,12
1660,10,IDA*,Manhattan Distance,4,7,4
1661,10,IDA*,MD + Linear Conflict Correction,4,8,5
1662,10,IDA*,Inversion Distance,4,10,15
1663,10,IDA*,Manhattan Distance,8,18,12
1664,10,IDA*,MD + Linear Conflict Correction,2,4,2
1665,10,IDA*,Inversion Distance,6,10,17
1666,10,IDA*,Manhattan Distance,4,8,5
1667,10,IDA*,MD + Linear Conflict Correction,6,10,8
1668,10,IDA*,Inversion Distance,2,5,8
1669,10,IDA*,Manhattan Distance,2,4,2
1670,10,IDA*,MD + Linear Conflict Correction,6,12,8
1671,10,IDA*,Inversion Distance,4,8,13
1672,10,IDA*,Manhattan Distance,6,14,8
1673,10,IDA*,MD + Linear Conflict Correction,4,9,5
1674,10,IDA*,Inversion Distance,2,4,7
1675,10,IDA*,Manhattan Distance,6,14,8
1676,10,IDA*,MD + Linear Conflict Correction,8,17,12
1677,10,IDA*,Inversion Distance,8,13,22
1678,10,IDA*,Manhattan Distance,4,8,5
1679,10,IDA*,MD + Linear Conflict Correction,4,11,7
1680,10,IDA*,Inversion Distance,2,6,9
1681,10,IDA*,Manhattan Distance,10,20,28
1682,10,IDA*,MD + Linear Conflict Correction,2,4,3
1683,10,IDA*,Inversion Distance,2,4,7
1684,10,IDA*,Manhattan Distance,8,36,21
1685,10,IDA*,MD + Linear Conflict Correction,2,4,2
1686,10,IDA*,Inversion Distance,2,4,7
1687,10,IDA*,Manhattan Distance,4,8,4
1688,10,IDA*,MD + Linear Conflict Correction,4,7,4
1689,10,IDA*,Inversion Distance,4,10,15
1690,10,IDA*,Manhattan Distance,4,11,6
1691,10,IDA*,MD + Linear Conflict Correction,2,7,4
1692,10,IDA*,Inversion Distance,6,12,19
1693,10,IDA*,Manhattan Distance,2,5,3
1694,10,IDA*,MD + Linear Conflict Correction,6,21,14
1695,10,IDA*,Inversion Distance,8,21,32
1696,10,IDA*,Manhattan Distance,4,11,6
1697,10,IDA*,MD + Linear Conflict Correction,6,24,15
1698,10,IDA*,Inversion Distance,6,11,18
1699,10,IDA*,Manhattan Distance,4,10,6
1700,10,IDA*,MD + Linear Conflict Correction,6,11,8
1701,10,IDA*,Inversion Distance,10,56,84
1702,10,IDA*,Manhattan Distance,6,11,7
1703,10,IDA*,MD + Linear Conflict Correction,6,13,8
1704,10,IDA*,Inversion Distance,2,5,8
1705,10,IDA*,Manhattan Distance,8,18,11
1706,10,IDA*,MD + Linear Conflict Correction,8,15,11
1707,10,IDA*,Inversion Distance,0,1,2
1708,10,IDA*,Manhattan Distance,4,10,5
1709,10,IDA*,MD + Linear Conflict Correction,6,17,11
1710,10,IDA*,Inversion Distance,6,12,19
1711,10,IDA*,Manhattan Distance,4,9,19
1712,10,IDA*,MD + Linear Conflict Correction,10,19,14
1713,10,IDA*,Inversion Distance,4,10,16
1714,10,IDA*,Manhattan Distance,8,15,15
1715,10,IDA*,MD + Linear Conflict Correction,4,9,6
1716,10,IDA*,Inversion Distance,6,14,21
1717,10,IDA*,Manhattan Distance,8,17,11
1718,10,IDA*,MD + Linear Conflict Correction,8,15,11
1719,10,IDA*,Inversion Distance,4,10,15
1720,10,IDA*,Manhattan Distance,6,11,7
1721,10,IDA*,MD + Linear Conflict Correction,2,5,3
1722,10,IDA*,Inversion Distance,4,11,16
1723,10,IDA*,Manhattan Distance,4,8,5
1724,10,IDA*,MD + Linear Conflict Correction,2,4,2
1725,10,IDA*,Inversion Distance,4,12,17
1726,10,IDA*,Manhattan Distance,4,10,5
1727,10,IDA*,MD + Linear Conflict Correction,4,12,7
1728,10,IDA*,Inversion Distance,4,10,15
1729,10,IDA*,Manhattan Distance,4,10,6
1730,10,IDA*,MD + Linear Conflict Correction,8,15,11
1731,10,IDA*,Inversion Distance,6,14,22
1732,10,IDA*,Manhattan Distance,4,8,5
1733,10,IDA*,MD + Linear Conflict Correction,4,7,5
1734,10,IDA*,Inversion Distance,4,10,15
1735,10,IDA*,Manhattan Distance,6,14,8
1736,10,IDA*,MD + Linear Conflict Correction,4,7,4
1737,10,IDA*,Inversion Distance,6,13,21
1738,10,IDA*,Manhattan Distance,8,17,11
1739,10,IDA*,MD + Linear Conflict Correction,8,24,16
1740,10,IDA*,Inversion Distance,2,6,9
1741,10,IDA*,Manhattan Distance,6,12,25
1742,10,IDA*,MD + Linear Conflict Correction,4,10,6
1743,10,IDA*,Inversion Distance,10,18,29
1744,10,IDA*,Manhattan Distance,2,4,2
1745,10,IDA*,MD + Linear Conflict Correction,4,10,6
1746,10,IDA*,Inversion Distance,6,14,23
1747,10,IDA*,Manhattan Distance,6,13,8
1748,10,IDA*,MD + Linear Conflict Correction,4,8,5
1749,10,IDA*,Inversion Distance,4,9,14
1750,10,IDA*,Manhattan Distance,4,8,5
1751,10,IDA*,MD + Linear Conflict Correction,6,24,15
1752,10,IDA*,Inversion Distance,4,6,11
1753,10,IDA*,Manhattan Distance,6,12,7
1754,10,IDA*,MD + Linear Conflict Correction,4,11,6
1755,10,IDA*,Inversion Distance,2,6,8
1756,10,IDA*,Manhattan Distance,2,4,2
1757,10,IDA*,MD + Linear Conflict Correction,6,24,15
1758,10,IDA*,Inversion Distance,6,11,18
1759,10,IDA*,Manhattan Distance,6,11,7
1760,10,IDA*,MD + Linear Conflict Correction,10,69,44
1761,10,IDA*,Inversion Distance,4,8,13
1762,10,IDA*,Manhattan Distance,6,16,10
1763,10,IDA*,MD + Linear Conflict Correction,4,13,8
1764,10,IDA*,Inversion Distance,4,9,14
1765,10,IDA*,Manhattan Distance,2,6,3
1766,10,IDA*,MD + Linear Conflict Correction,8,22,15
1767,10,IDA*,Inversion Distance,4,8,13
1768,10,IDA*,Manhattan Distance,2,6,3
1769,10,IDA*,MD + Linear Conflict Correction,4,7,4
1770,10,IDA*,Inversion Distance,8,31,48
1771,10,IDA*,Manhattan Distance,4,8,7
1772,10,IDA*,MD + Linear Conflict Correction,2,6,3
1773,10,IDA*,Inversion Distance,10,19,31
1774,10,IDA*,Manhattan Distance,2,4,2
1775,10,IDA*,MD + Linear Conflict Correction,2,7,3
1776,10,IDA*,Inversion Distance,8,19,26
1777,10,IDA*,Manhattan Distance,4,8,4
1778,10,IDA*,MD + Linear Conflict Correction,4,17,9
1779,10,IDA*,Inversion Distance,0,1,2
1780,10,IDA*,Manhattan Distance,4,11,6
1781,10,IDA*,MD + Linear Conflict Correction,10,17,12
1782,10,IDA*,Inversion Distance,2,4,6
1783,10,IDA*,Manhattan Distance,6,11,6
1784,10,IDA*,MD + Linear Conflict Correction,6,11,7
1785,10,IDA*,Inversion Distance,2,4,6
1786,10,IDA*,Manhattan Distance,2,5,2
1787,10,IDA*,MD + Linear Conflict Correction,4,7,4
1788,10,IDA*,Inversion Distance,0,1,2
1789,10,IDA*,Manhattan Distance,8,18,9
1790,10,IDA*,MD + Linear Conflict Correction,6,14,8
1791,10,IDA*,Inversion Distance,2,5,7
1792,10,IDA*,Manhattan Distance,4,9,4
1793,10,IDA*,MD + Linear Conflict Correction,0,1,1
1794,10,IDA*,Inversion Distance,4,8,12
1795,10,IDA*,Manhattan Distance,4,12,6
1796,10,IDA*,MD + Linear Conflict Correction,4,9,5
1797,10,IDA*,Inversion Distance,6,13,18
1798,10,IDA*,Manhattan Distance,4,9,5
1799,10,IDA*,MD + Linear Conflict Correction,2,4,2
