Board_ID, Scramble_Number, Algorithm, Heuristic, Moves, Nodes_Expanded, Computation_Time(us)
8665,30,RBFS,Manhattan Distance,12,13,13
8666,30,RBFS,MD + Linear Conflict Correction,14,15,17
8667,30,RBFS,Inversion Distance,2,3,8
8668,30,RBFS,Manhattan Distance,14,91,95
8669,30,RBFS,MD + Linear Conflict Correction,14,21,25
8670,30,RBFS,Inversion Distance,2,3,21
8671,30,RBFS,Manhattan Distance,6,7,16
8672,30,RBFS,MD + Linear Conflict Correction,8,19,22
8673,30,RBFS,Inversion Distance,8,9,24
8674,30,RBFS,Manhattan Distance,4,5,4
8675,30,RBFS,MD + Linear Conflict Correction,16,28,32
8676,30,RBFS,Inversion Distance,8,9,26
8677,30,RBFS,Manhattan Distance,14,21,23
8678,30,RBFS,MD + Linear Conflict Correction,18,99,115
8679,30,RBFS,Inversion Distance,6,7,20
8680,30,RBFS,Manhattan Distance,10,18,18
8681,30,RBFS,MD + Linear Conflict Correction,10,11,12
8682,30,RBFS,Inversion Distance,16,30,86
8683,30,RBFS,Manhattan Distance,6,8,8
8684,30,RBFS,MD + Linear Conflict Correction,10,19,23
8685,30,RBFS,Inversion Distance,6,7,18
8686,30,RBFS,Manhattan Distance,16,21,23
8687,30,RBFS,MD + Linear Conflict Correction,18,35,41
8688,30,RBFS,Inversion Distance,16,85,261
8689,30,RBFS,Manhattan Distance,8,9,10
8690,30,RBFS,MD + Linear Conflict Correction,12,130,153
8691,30,RBFS,Inversion Distance,12,14,42
8692,30,RBFS,Manhattan Distance,6,7,6
8693,30,RBFS,MD + Linear Conflict Correction,8,14,16
8694,30,RBFS,Inversion Distance,8,9,26
8695,30,RBFS,Manhattan Distance,16,76,78
8696,30,RBFS,MD + Linear Conflict Correction,10,11,13
8697,30,RBFS,Inversion Distance,10,11,30
8698,30,RBFS,Manhattan Distance,14,15,15
8699,30,RBFS,MD + Linear Conflict Correction,4,7,7
8700,30,RBFS,Inversion Distance,12,13,37
8701,30,RBFS,Manhattan Distance,14,15,17
8702,30,RBFS,MD + Linear Conflict Correction,14,55,69
8703,30,RBFS,Inversion Distance,18,129,425
8704,30,RBFS,Manhattan Distance,10,11,13
8705,30,RBFS,MD + Linear Conflict Correction,12,18,24
8706,30,RBFS,Inversion Distance,14,21,67
8707,30,RBFS,Manhattan Distance,12,29,33
8708,30,RBFS,MD + Linear Conflict Correction,8,9,12
8709,30,RBFS,Inversion Distance,12,13,39
8710,30,RBFS,Manhattan Distance,2,3,3
8711,30,RBFS,MD + Linear Conflict Correction,18,37,52
8712,30,RBFS,Inversion Distance,8,9,30
8713,30,RBFS,Manhattan Distance,12,27,28
8714,30,RBFS,MD + Linear Conflict Correction,12,19,23
8715,30,RBFS,Inversion Distance,10,11,32
8716,30,RBFS,Manhattan Distance,8,9,10
8717,30,RBFS,MD + Linear Conflict Correction,12,40,47
8718,30,RBFS,Inversion Distance,8,9,25
8719,30,RBFS,Manhattan Distance,6,7,7
8720,30,RBFS,MD + Linear Conflict Correction,10,11,12
8721,30,RBFS,Inversion Distance,0,1,1
8722,30,RBFS,Manhattan Distance,12,13,14
8723,30,RBFS,MD + Linear Conflict Correction,22,788,910
8724,30,RBFS,Inversion Distance,2,3,7
8725,30,RBFS,Manhattan Distance,16,34,38
8726,30,RBFS,MD + Linear Conflict Correction,10,22,27
8727,30,RBFS,Inversion Distance,14,21,59
8728,30,RBFS,Manhattan Distance,8,9,9
8729,30,RBFS,MD + Linear Conflict Correction,8,11,12
8730,30,RBFS,Inversion Distance,18,76,232
8731,30,RBFS,Manhattan Distance,14,23,23
8732,30,RBFS,MD + Linear Conflict Correction,8,14,16
8733,30,RBFS,Inversion Distance,10,11,36
8734,30,RBFS,Manhattan Distance,10,11,12
8735,30,RBFS,MD + Linear Conflict Correction,14,41,48
8736,30,RBFS,Inversion Distance,10,11,32
8737,30,RBFS,Manhattan Distance,4,5,4
8738,30,RBFS,MD + Linear Conflict Correction,4,7,8
8739,30,RBFS,Inversion Distance,10,11,33
8740,30,RBFS,Manhattan Distance,10,15,17
8741,30,RBFS,MD + Linear Conflict Correction,6,10,12
8742,30,RBFS,Inversion Distance,14,25,72
8743,30,RBFS,Manhattan Distance,8,9,9
8744,30,RBFS,MD + Linear Conflict Correction,18,53,62
8745,30,RBFS,Inversion Distance,12,14,42
8746,30,RBFS,Manhattan Distance,6,7,7
8747,30,RBFS,MD + Linear Conflict Correction,10,19,23
8748,30,RBFS,Inversion Distance,4,5,11
8749,30,RBFS,Manhattan Distance,8,9,9
8750,30,RBFS,MD + Linear Conflict Correction,10,15,18
8751,30,RBFS,Inversion Distance,8,15,44
8752,30,RBFS,Manhattan Distance,16,18,18
8753,30,RBFS,MD + Linear Conflict Correction,14,38,43
8754,30,RBFS,Inversion Distance,6,7,21
8755,30,RBFS,Manhattan Distance,12,24,37
8756,30,RBFS,MD + Linear Conflict Correction,16,209,245
8757,30,RBFS,Inversion Distance,20,37,113
8758,30,RBFS,Manhattan Distance,20,67,72
8759,30,RBFS,MD + Linear Conflict Correction,6,7,8
8760,30,RBFS,Inversion Distance,6,7,19
8761,30,RBFS,Manhattan Distance,12,13,13
8762,30,RBFS,MD + Linear Conflict Correction,14,93,109
8763,30,RBFS,Inversion Distance,8,10,28
8764,30,RBFS,Manhattan Distance,4,5,5
8765,30,RBFS,MD + Linear Conflict Correction,14,22,26
8766,30,RBFS,Inversion Distance,8,9,28
8767,30,RBFS,Manhattan Distance,10,11,10
8768,30,RBFS,MD + Linear Conflict Correction,12,52,61
8769,30,RBFS,Inversion Distance,8,11,32
8770,30,RBFS,Manhattan Distance,2,3,2
8771,30,RBFS,MD + Linear Conflict Correction,10,12,14
8772,30,RBFS,Inversion Distance,6,7,19
8773,30,RBFS,Manhattan Distance,10,14,15
8774,30,RBFS,MD + Linear Conflict Correction,6,10,11
8775,30,RBFS,Inversion Distance,10,12,33
8776,30,RBFS,Manhattan Distance,14,19,21
8777,30,RBFS,MD + Linear Conflict Correction,20,617,702
8778,30,RBFS,Inversion Distance,12,13,36
8779,30,RBFS,Manhattan Distance,10,11,12
8780,30,RBFS,MD + Linear Conflict Correction,14,16,18
8781,30,RBFS,Inversion Distance,12,15,44
8782,30,RBFS,Manhattan Distance,6,7,8
8783,30,RBFS,MD + Linear Conflict Correction,12,13,15
8784,30,RBFS,Inversion Distance,10,11,31
8785,30,RBFS,Manhattan Distance,20,33,36
8786,30,RBFS,MD + Linear Conflict Correction,12,13,15
8787,30,RBFS,Inversion Distance,16,148,409
8788,30,RBFS,Manhattan Distance,4,5,5
8789,30,RBFS,MD + Linear Conflict Correction,10,12,14
8790,30,RBFS,Inversion Distance,8,9,27
8791,30,RBFS,Manhattan Distance,16,40,42
8792,30,RBFS,MD + Linear Conflict Correction,10,18,22
8793,30,RBFS,Inversion Distance,16,19,56
8794,30,RBFS,Manhattan Distance,10,18,19
8795,30,RBFS,MD + Linear Conflict Correction,6,7,8
8796,30,RBFS,Inversion Distance,8,9,24
8797,30,RBFS,Manhattan Distance,8,13,14
8798,30,RBFS,MD + Linear Conflict Correction,14,47,53
8799,30,RBFS,Inversion Distance,14,15,47
8800,30,RBFS,Manhattan Distance,12,30,32
8801,30,RBFS,MD + Linear Conflict Correction,10,17,20
8802,30,RBFS,Inversion Distance,14,41,111
8803,30,RBFS,Manhattan Distance,10,13,16
8804,30,RBFS,MD + Linear Conflict Correction,14,42,49
8805,30,RBFS,Inversion Distance,10,17,49
8806,30,RBFS,Manhattan Distance,12,17,18
8807,30,RBFS,MD + Linear Conflict Correction,10,16,16
8808,30,RBFS,Inversion Distance,14,26,81
8809,30,RBFS,Manhattan Distance,8,9,23
8810,30,RBFS,MD + Linear Conflict Correction,14,128,195
8811,30,RBFS,Inversion Distance,4,5,13
8812,30,RBFS,Manhattan Distance,10,11,11
8813,30,RBFS,MD + Linear Conflict Correction,14,15,16
8814,30,RBFS,Inversion Distance,12,13,46
8815,30,RBFS,Manhattan Distance,14,100,119
8816,30,RBFS,MD + Linear Conflict Correction,10,28,50
8817,30,RBFS,Inversion Distance,4,5,13
8818,30,RBFS,Manhattan Distance,16,81,132
8819,30,RBFS,MD + Linear Conflict Correction,18,43,49
8820,30,RBFS,Inversion Distance,10,11,33
8821,30,RBFS,Manhattan Distance,10,11,11
8822,30,RBFS,MD + Linear Conflict Correction,18,19,22
8823,30,RBFS,Inversion Distance,12,19,52
8824,30,RBFS,Manhattan Distance,10,11,11
8825,30,RBFS,MD + Linear Conflict Correction,20,39,43
8826,30,RBFS,Inversion Distance,18,164,490
8827,30,RBFS,Manhattan Distance,4,5,4
8828,30,RBFS,MD + Linear Conflict Correction,26,2493,2761
8829,30,RBFS,Inversion Distance,12,15,46
8830,30,RBFS,Manhattan Distance,14,15,18
8831,30,RBFS,MD + Linear Conflict Correction,14,109,124
8832,30,RBFS,Inversion Distance,18,28,83
8833,30,RBFS,Manhattan Distance,14,28,32
8834,30,RBFS,MD + Linear Conflict Correction,16,79,95
8835,30,RBFS,Inversion Distance,18,42,131
8836,30,RBFS,Manhattan Distance,6,7,7
8837,30,RBFS,MD + Linear Conflict Correction,4,5,5
8838,30,RBFS,Inversion Distance,4,5,11
8839,30,RBFS,Manhattan Distance,6,7,7
8840,30,RBFS,MD + Linear Conflict Correction,10,11,12
8841,30,RBFS,Inversion Distance,14,32,98
8842,30,RBFS,Manhattan Distance,8,9,9
8843,30,RBFS,MD + Linear Conflict Correction,12,23,27
8844,30,RBFS,Inversion Distance,6,7,18
8845,30,RBFS,Manhattan Distance,8,11,11
8846,30,RBFS,MD + Linear Conflict Correction,14,20,25
8847,30,RBFS,Inversion Distance,4,5,11
8848,30,RBFS,Manhattan Distance,4,5,5
8849,30,RBFS,MD + Linear Conflict Correction,12,32,49
8850,30,RBFS,Inversion Distance,6,7,40
8851,30,RBFS,Manhattan Distance,12,13,24
8852,30,RBFS,MD + Linear Conflict Correction,14,21,23
8853,30,RBFS,Inversion Distance,8,9,23
8854,30,RBFS,Manhattan Distance,16,17,19
8855,30,RBFS,MD + Linear Conflict Correction,8,9,10
8856,30,RBFS,Inversion Distance,14,15,46
8857,30,RBFS,Manhattan Distance,12,13,13
8858,30,RBFS,MD + Linear Conflict Correction,10,11,13
8859,30,RBFS,Inversion Distance,16,42,133
8860,30,RBFS,Manhattan Distance,16,32,37
8861,30,RBFS,MD + Linear Conflict Correction,14,24,27
8862,30,RBFS,Inversion Distance,10,11,33
8863,30,RBFS,Manhattan Distance,14,28,31
8864,30,RBFS,MD + Linear Conflict Correction,14,45,54
8865,30,RBFS,Inversion Distance,8,9,25
8866,30,RBFS,Manhattan Distance,12,13,14
8867,30,RBFS,MD + Linear Conflict Correction,12,42,78
8868,30,RBFS,Inversion Distance,8,9,27
8869,30,RBFS,Manhattan Distance,10,11,12
8870,30,RBFS,MD + Linear Conflict Correction,8,14,16
8871,30,RBFS,Inversion Distance,14,17,73
8872,30,RBFS,Manhattan Distance,10,23,24
8873,30,RBFS,MD + Linear Conflict Correction,10,13,15
8874,30,RBFS,Inversion Distance,6,7,19
8875,30,RBFS,Manhattan Distance,20,117,137
8876,30,RBFS,MD + Linear Conflict Correction,14,27,35
8877,30,RBFS,Inversion Distance,12,29,90
8878,30,RBFS,Manhattan Distance,14,40,48
8879,30,RBFS,MD + Linear Conflict Correction,10,11,15
8880,30,RBFS,Inversion Distance,6,7,22
8881,30,RBFS,Manhattan Distance,6,7,8
8882,30,RBFS,MD + Linear Conflict Correction,18,30,41
8883,30,RBFS,Inversion Distance,16,58,193
8884,30,RBFS,Manhattan Distance,0,1,1
8885,30,RBFS,MD + Linear Conflict Correction,12,16,21
8886,30,RBFS,Inversion Distance,20,21,72
8887,30,RBFS,Manhattan Distance,12,17,20
8888,30,RBFS,MD + Linear Conflict Correction,6,7,7
8889,30,RBFS,Inversion Distance,8,9,30
8890,30,RBFS,Manhattan Distance,18,279,277
8891,30,RBFS,MD + Linear Conflict Correction,10,19,21
8892,30,RBFS,Inversion Distance,8,9,25
8893,30,RBFS,Manhattan Distance,18,340,434
8894,30,RBFS,MD + Linear Conflict Correction,16,57,62
8895,30,RBFS,Inversion Distance,18,314,926
8896,30,RBFS,Manhattan Distance,10,11,12
8897,30,RBFS,MD + Linear Conflict Correction,10,11,12
8898,30,RBFS,Inversion Distance,12,23,65
8899,30,RBFS,Manhattan Distance,6,7,7
8900,30,RBFS,MD + Linear Conflict Correction,14,37,43
8901,30,RBFS,Inversion Distance,14,22,63
8902,30,RBFS,Manhattan Distance,6,7,7
8903,30,RBFS,MD + Linear Conflict Correction,10,17,21
8904,30,RBFS,Inversion Distance,14,15,46
8905,30,RBFS,Manhattan Distance,12,13,13
8906,30,RBFS,MD + Linear Conflict Correction,8,15,18
8907,30,RBFS,Inversion Distance,8,9,23
8908,30,RBFS,Manhattan Distance,12,23,25
8909,30,RBFS,MD + Linear Conflict Correction,12,13,25
8910,30,RBFS,Inversion Distance,8,9,46
8911,30,RBFS,Manhattan Distance,4,5,14
8912,30,RBFS,MD + Linear Conflict Correction,16,177,280
8913,30,RBFS,Inversion Distance,14,25,88
8914,30,RBFS,Manhattan Distance,10,11,12
8915,30,RBFS,MD + Linear Conflict Correction,20,21,25
8916,30,RBFS,Inversion Distance,14,16,55
8917,30,RBFS,Manhattan Distance,10,15,17
8918,30,RBFS,MD + Linear Conflict Correction,14,40,49
8919,30,RBFS,Inversion Distance,10,13,39
8920,30,RBFS,Manhattan Distance,8,9,9
8921,30,RBFS,MD + Linear Conflict Correction,12,13,15
8922,30,RBFS,Inversion Distance,12,16,47
8923,30,RBFS,Manhattan Distance,12,13,24
8924,30,RBFS,MD + Linear Conflict Correction,10,16,27
8925,30,RBFS,Inversion Distance,14,21,59
8926,30,RBFS,Manhattan Distance,16,17,19
8927,30,RBFS,MD + Linear Conflict Correction,6,7,9
8928,30,RBFS,Inversion Distance,4,5,12
8929,30,RBFS,Manhattan Distance,8,9,10
8930,30,RBFS,MD + Linear Conflict Correction,14,15,16
8931,30,RBFS,Inversion Distance,10,11,27
8932,30,RBFS,Manhattan Distance,18,50,52
8933,30,RBFS,MD + Linear Conflict Correction,10,19,24
8934,30,RBFS,Inversion Distance,8,9,25
8935,30,RBFS,Manhattan Distance,16,26,28
8936,30,RBFS,MD + Linear Conflict Correction,8,20,25
8937,30,RBFS,Inversion Distance,12,13,39
8938,30,RBFS,Manhattan Distance,16,135,144
8939,30,RBFS,MD + Linear Conflict Correction,6,7,8
8940,30,RBFS,Inversion Distance,4,5,14
8941,30,RBFS,Manhattan Distance,12,13,14
8942,30,RBFS,MD + Linear Conflict Correction,10,11,13
8943,30,RBFS,Inversion Distance,8,9,25
8944,30,RBFS,Manhattan Distance,8,9,8
8945,30,RBFS,MD + Linear Conflict Correction,10,11,13
8946,30,RBFS,Inversion Distance,6,7,19
8947,30,RBFS,Manhattan Distance,10,19,21
8948,30,RBFS,MD + Linear Conflict Correction,18,254,297
8949,30,RBFS,Inversion Distance,6,7,20
8950,30,RBFS,Manhattan Distance,8,9,8
8951,30,RBFS,MD + Linear Conflict Correction,6,7,8
8952,30,RBFS,Inversion Distance,6,7,17
8953,30,RBFS,Manhattan Distance,12,13,13
8954,30,RBFS,MD + Linear Conflict Correction,8,26,32
8955,30,RBFS,Inversion Distance,10,11,31
8956,30,RBFS,Manhattan Distance,20,24,28
8957,30,RBFS,MD + Linear Conflict Correction,12,79,93
8958,30,RBFS,Inversion Distance,16,196,580
8959,30,RBFS,Manhattan Distance,4,5,5
8960,30,RBFS,MD + Linear Conflict Correction,6,7,8
8961,30,RBFS,Inversion Distance,8,9,22
8962,30,RBFS,Manhattan Distance,6,7,7
8963,30,RBFS,MD + Linear Conflict Correction,16,20,23
8964,30,RBFS,Inversion Distance,12,22,63
8965,30,RBFS,Manhattan Distance,10,11,20
8966,30,RBFS,MD + Linear Conflict Correction,14,32,37
8967,30,RBFS,Inversion Distance,10,11,31
8968,30,RBFS,Manhattan Distance,10,11,12
8969,30,RBFS,MD + Linear Conflict Correction,4,5,6
8970,30,RBFS,Inversion Distance,10,11,32
8971,30,RBFS,Manhattan Distance,18,89,97
8972,30,RBFS,MD + Linear Conflict Correction,10,13,16
8973,30,RBFS,Inversion Distance,14,19,61
8974,30,RBFS,Manhattan Distance,8,9,9
8975,30,RBFS,MD + Linear Conflict Correction,14,130,152
8976,30,RBFS,Inversion Distance,16,40,132
8977,30,RBFS,Manhattan Distance,2,3,2
8978,30,RBFS,MD + Linear Conflict Correction,16,75,90
8979,30,RBFS,Inversion Distance,10,11,34
8980,30,RBFS,Manhattan Distance,12,20,30
8981,30,RBFS,MD + Linear Conflict Correction,14,62,68
8982,30,RBFS,Inversion Distance,4,5,14
8983,30,RBFS,Manhattan Distance,10,11,11
8984,30,RBFS,MD + Linear Conflict Correction,18,66,78
8985,30,RBFS,Inversion Distance,8,9,27
8986,30,RBFS,Manhattan Distance,8,9,9
8987,30,RBFS,MD + Linear Conflict Correction,18,105,146
8988,30,RBFS,Inversion Distance,8,9,25
8989,30,RBFS,Manhattan Distance,20,111,118
8990,30,RBFS,MD + Linear Conflict Correction,14,32,37
8991,30,RBFS,Inversion Distance,8,9,25
8992,30,RBFS,Manhattan Distance,14,17,18
8993,30,RBFS,MD + Linear Conflict Correction,6,10,11
8994,30,RBFS,Inversion Distance,12,13,36
8995,30,RBFS,Manhattan Distance,6,7,5
8996,30,RBFS,MD + Linear Conflict Correction,10,25,32
8997,30,RBFS,Inversion Distance,10,11,31
8998,30,RBFS,Manhattan Distance,12,35,37
8999,30,RBFS,MD + Linear Conflict Correction,10,16,19
9000,30,RBFS,Inversion Distance,16,17,50
9001,40,RBFS,Manhattan Distance,8,9,21
9002,40,RBFS,MD + Linear Conflict Correction,12,33,39
9003,40,RBFS,Inversion Distance,18,77,220
9004,40,RBFS,Manhattan Distance,10,13,15
9005,40,RBFS,MD + Linear Conflict Correction,22,89,106
9006,40,RBFS,Inversion Distance,12,18,53
9007,40,RBFS,Manhattan Distance,8,9,10
9008,40,RBFS,MD + Linear Conflict Correction,10,11,14
9009,40,RBFS,Inversion Distance,16,60,193
9010,40,RBFS,Manhattan Distance,16,92,100
9011,40,RBFS,MD + Linear Conflict Correction,14,37,45
9012,40,RBFS,Inversion Distance,20,727,2177
9013,40,RBFS,Manhattan Distance,20,24,25
9014,40,RBFS,MD + Linear Conflict Correction,10,11,13
9015,40,RBFS,Inversion Distance,18,447,1291
9016,40,RBFS,Manhattan Distance,6,7,7
9017,40,RBFS,MD + Linear Conflict Correction,8,9,10
9018,40,RBFS,Inversion Distance,20,72,194
9019,40,RBFS,Manhattan Distance,16,17,19
9020,40,RBFS,MD + Linear Conflict Correction,22,328,375
9021,40,RBFS,Inversion Distance,18,37,107
9022,40,RBFS,Manhattan Distance,14,32,36
9023,40,RBFS,MD + Linear Conflict Correction,20,1374,1511
9024,40,RBFS,Inversion Distance,16,18,54
9025,40,RBFS,Manhattan Distance,4,5,14
9026,40,RBFS,MD + Linear Conflict Correction,10,11,14
9027,40,RBFS,Inversion Distance,16,35,103
9028,40,RBFS,Manhattan Distance,6,7,8
9029,40,RBFS,MD + Linear Conflict Correction,16,42,51
9030,40,RBFS,Inversion Distance,10,15,43
9031,40,RBFS,Manhattan Distance,10,11,11
9032,40,RBFS,MD + Linear Conflict Correction,14,23,28
9033,40,RBFS,Inversion Distance,16,24,73
9034,40,RBFS,Manhattan Distance,16,17,18
9035,40,RBFS,MD + Linear Conflict Correction,16,769,913
9036,40,RBFS,Inversion Distance,6,7,22
9037,40,RBFS,Manhattan Distance,22,343,360
9038,40,RBFS,MD + Linear Conflict Correction,14,17,20
9039,40,RBFS,Inversion Distance,16,17,48
9040,40,RBFS,Manhattan Distance,20,47,50
9041,40,RBFS,MD + Linear Conflict Correction,14,17,20
9042,40,RBFS,Inversion Distance,12,14,37
9043,40,RBFS,Manhattan Distance,12,13,13
9044,40,RBFS,MD + Linear Conflict Correction,8,18,21
9045,40,RBFS,Inversion Distance,20,196,597
9046,40,RBFS,Manhattan Distance,14,52,56
9047,40,RBFS,MD + Linear Conflict Correction,14,89,102
9048,40,RBFS,Inversion Distance,0,1,1
9049,40,RBFS,Manhattan Distance,10,11,12
9050,40,RBFS,MD + Linear Conflict Correction,16,21,24
9051,40,RBFS,Inversion Distance,20,235,674
9052,40,RBFS,Manhattan Distance,24,2105,2188
9053,40,RBFS,MD + Linear Conflict Correction,16,21,26
9054,40,RBFS,Inversion Distance,14,24,70
9055,40,RBFS,Manhattan Distance,16,35,36
9056,40,RBFS,MD + Linear Conflict Correction,18,113,129
9057,40,RBFS,Inversion Distance,10,12,35
9058,40,RBFS,Manhattan Distance,12,23,24
9059,40,RBFS,MD + Linear Conflict Correction,10,16,19
9060,40,RBFS,Inversion Distance,18,84,247
9061,40,RBFS,Manhattan Distance,14,91,100
9062,40,RBFS,MD + Linear Conflict Correction,22,338,386
9063,40,RBFS,Inversion Distance,10,11,33
9064,40,RBFS,Manhattan Distance,16,22,24
9065,40,RBFS,MD + Linear Conflict Correction,16,443,504
9066,40,RBFS,Inversion Distance,10,11,32
9067,40,RBFS,Manhattan Distance,16,19,20
9068,40,RBFS,MD + Linear Conflict Correction,20,55,62
9069,40,RBFS,Inversion Distance,10,11,33
9070,40,RBFS,Manhattan Distance,12,13,13
9071,40,RBFS,MD + Linear Conflict Correction,14,15,17
9072,40,RBFS,Inversion Distance,20,923,3147
9073,40,RBFS,Manhattan Distance,18,196,208
9074,40,RBFS,MD + Linear Conflict Correction,14,30,34
9075,40,RBFS,Inversion Distance,22,270,839
9076,40,RBFS,Manhattan Distance,20,353,379
9077,40,RBFS,MD + Linear Conflict Correction,20,488,546
9078,40,RBFS,Inversion Distance,8,13,37
9079,40,RBFS,Manhattan Distance,12,13,14
9080,40,RBFS,MD + Linear Conflict Correction,10,12,14
9081,40,RBFS,Inversion Distance,8,9,26
9082,40,RBFS,Manhattan Distance,20,119,132
9083,40,RBFS,MD + Linear Conflict Correction,24,495,582
9084,40,RBFS,Inversion Distance,10,11,34
9085,40,RBFS,Manhattan Distance,20,453,486
9086,40,RBFS,MD + Linear Conflict Correction,10,11,15
9087,40,RBFS,Inversion Distance,10,11,31
9088,40,RBFS,Manhattan Distance,12,15,16
9089,40,RBFS,MD + Linear Conflict Correction,8,11,12
9090,40,RBFS,Inversion Distance,18,835,2601
9091,40,RBFS,Manhattan Distance,14,87,94
9092,40,RBFS,MD + Linear Conflict Correction,8,9,10
9093,40,RBFS,Inversion Distance,18,65,190
9094,40,RBFS,Manhattan Distance,6,7,7
9095,40,RBFS,MD + Linear Conflict Correction,8,12,14
9096,40,RBFS,Inversion Distance,14,18,70
9097,40,RBFS,Manhattan Distance,10,11,12
9098,40,RBFS,MD + Linear Conflict Correction,12,24,28
9099,40,RBFS,Inversion Distance,12,13,36
9100,40,RBFS,Manhattan Distance,22,231,242
9101,40,RBFS,MD + Linear Conflict Correction,22,130,145
9102,40,RBFS,Inversion Distance,12,26,73
9103,40,RBFS,Manhattan Distance,4,5,5
9104,40,RBFS,MD + Linear Conflict Correction,12,54,66
9105,40,RBFS,Inversion Distance,14,17,52
9106,40,RBFS,Manhattan Distance,24,491,498
9107,40,RBFS,MD + Linear Conflict Correction,6,7,7
9108,40,RBFS,Inversion Distance,22,75,233
9109,40,RBFS,Manhattan Distance,22,1145,1124
9110,40,RBFS,MD + Linear Conflict Correction,24,3274,3648
9111,40,RBFS,Inversion Distance,10,11,32
9112,40,RBFS,Manhattan Distance,22,53,60
9113,40,RBFS,MD + Linear Conflict Correction,14,42,51
9114,40,RBFS,Inversion Distance,20,385,1406
9115,40,RBFS,Manhattan Distance,10,13,15
9116,40,RBFS,MD + Linear Conflict Correction,20,200,231
9117,40,RBFS,Inversion Distance,18,29,90
9118,40,RBFS,Manhattan Distance,20,103,109
9119,40,RBFS,MD + Linear Conflict Correction,16,20,25
9120,40,RBFS,Inversion Distance,10,12,33
9121,40,RBFS,Manhattan Distance,4,5,4
9122,40,RBFS,MD + Linear Conflict Correction,8,9,10
9123,40,RBFS,Inversion Distance,8,9,25
9124,40,RBFS,Manhattan Distance,12,13,13
9125,40,RBFS,MD + Linear Conflict Correction,14,19,21
9126,40,RBFS,Inversion Distance,20,95,264
9127,40,RBFS,Manhattan Distance,24,178,194
9128,40,RBFS,MD + Linear Conflict Correction,14,15,16
9129,40,RBFS,Inversion Distance,10,11,33
9130,40,RBFS,Manhattan Distance,10,18,18
9131,40,RBFS,MD + Linear Conflict Correction,18,23,26
9132,40,RBFS,Inversion Distance,14,32,92
9133,40,RBFS,Manhattan Distance,12,44,50
9134,40,RBFS,MD + Linear Conflict Correction,18,260,303
9135,40,RBFS,Inversion Distance,14,15,41
9136,40,RBFS,Manhattan Distance,24,58,62
9137,40,RBFS,MD + Linear Conflict Correction,18,83,92
9138,40,RBFS,Inversion Distance,16,20,56
9139,40,RBFS,Manhattan Distance,8,9,10
9140,40,RBFS,MD + Linear Conflict Correction,14,15,17
9141,40,RBFS,Inversion Distance,2,3,8
9142,40,RBFS,Manhattan Distance,8,12,13
9143,40,RBFS,MD + Linear Conflict Correction,18,52,62
9144,40,RBFS,Inversion Distance,24,1838,5881
9145,40,RBFS,Manhattan Distance,16,54,59
9146,40,RBFS,MD + Linear Conflict Correction,12,16,21
9147,40,RBFS,Inversion Distance,12,13,35
9148,40,RBFS,Manhattan Distance,8,9,10
9149,40,RBFS,MD + Linear Conflict Correction,16,41,59
9150,40,RBFS,Inversion Distance,8,9,25
9151,40,RBFS,Manhattan Distance,18,36,40
9152,40,RBFS,MD + Linear Conflict Correction,14,15,17
9153,40,RBFS,Inversion Distance,12,13,36
9154,40,RBFS,Manhattan Distance,16,41,43
9155,40,RBFS,MD + Linear Conflict Correction,10,11,13
9156,40,RBFS,Inversion Distance,20,22,63
9157,40,RBFS,Manhattan Distance,16,19,20
9158,40,RBFS,MD + Linear Conflict Correction,16,26,29
9159,40,RBFS,Inversion Distance,14,15,46
9160,40,RBFS,Manhattan Distance,18,97,104
9161,40,RBFS,MD + Linear Conflict Correction,22,556,627
9162,40,RBFS,Inversion Distance,12,13,38
9163,40,RBFS,Manhattan Distance,12,26,26
9164,40,RBFS,MD + Linear Conflict Correction,12,30,35
9165,40,RBFS,Inversion Distance,20,573,1763
9166,40,RBFS,Manhattan Distance,26,1651,1664
9167,40,RBFS,MD + Linear Conflict Correction,16,72,79
9168,40,RBFS,Inversion Distance,14,90,266
9169,40,RBFS,Manhattan Distance,24,53,57
9170,40,RBFS,MD + Linear Conflict Correction,14,64,74
9171,40,RBFS,Inversion Distance,8,9,22
9172,40,RBFS,Manhattan Distance,24,208,219
9173,40,RBFS,MD + Linear Conflict Correction,18,165,205
9174,40,RBFS,Inversion Distance,10,11,29
9175,40,RBFS,Manhattan Distance,10,11,12
9176,40,RBFS,MD + Linear Conflict Correction,20,116,132
9177,40,RBFS,Inversion Distance,10,11,30
9178,40,RBFS,Manhattan Distance,18,21,22
9179,40,RBFS,MD + Linear Conflict Correction,16,74,84
9180,40,RBFS,Inversion Distance,14,19,58
9181,40,RBFS,Manhattan Distance,16,24,26
9182,40,RBFS,MD + Linear Conflict Correction,14,24,30
9183,40,RBFS,Inversion Distance,8,9,26
9184,40,RBFS,Manhattan Distance,12,15,26
9185,40,RBFS,MD + Linear Conflict Correction,18,50,69
9186,40,RBFS,Inversion Distance,10,11,31
9187,40,RBFS,Manhattan Distance,18,38,40
9188,40,RBFS,MD + Linear Conflict Correction,22,100,117
9189,40,RBFS,Inversion Distance,4,5,15
9190,40,RBFS,Manhattan Distance,14,26,29
9191,40,RBFS,MD + Linear Conflict Correction,14,17,20
9192,40,RBFS,Inversion Distance,12,13,38
9193,40,RBFS,Manhattan Distance,4,5,5
